,id,value1,category,id,value2,timestamp
12021,12022,-2.5827464050050173,A,37022,59.12164856541996,2021-01-09 08:21:00
12022,12023,-1.3963919109800884,B,37023,58.81599648853437,2021-01-09 08:22:00
12023,12024,0.3938339010434639,D,37024,92.941685126592,2021-01-09 08:23:00
12024,12025,0.132411059678904,A,37025,17.062280527217098,2021-01-09 08:24:00
12025,12026,0.6092009788122965,D,37026,2.506509415327129,2021-01-09 08:25:00
12026,12027,-0.6405442398647084,D,37027,26.531593100689467,2021-01-09 08:26:00
12027,12028,1.07102335879292,B,37028,94.4780042381886,2021-01-09 08:27:00
12028,12029,0.977910711071038,A,37029,88.00035976691423,2021-01-09 08:28:00
12029,12030,0.9465399874856338,A,37030,18.421133070602835,2021-01-09 08:29:00
12030,12031,-0.9084601953221144,B,37031,1.8763560742731111,2021-01-09 08:30:00
12031,12032,-1.047868637946899,B,37032,10.913528849721631,2021-01-09 08:31:00
12032,12033,-0.1336563615536239,C,37033,54.7126208829388,2021-01-09 08:32:00
12033,12034,-0.9601236848190184,A,37034,97.8561001535261,2021-01-09 08:33:00
12034,12035,-0.2246695193510777,A,37035,39.622375115454766,2021-01-09 08:34:00
12035,12036,-1.393329476541307,B,37036,45.0191481425806,2021-01-09 08:35:00
12036,12037,1.6808740927572867,C,37037,20.724156828454067,2021-01-09 08:36:00
12037,12038,-0.8732835327091754,C,37038,59.80392492192731,2021-01-09 08:37:00
12038,12039,-0.4315283014149166,D,37039,61.32604535343267,2021-01-09 08:38:00
12039,12040,-1.2740128666581194,D,37040,20.81025952026876,2021-01-09 08:39:00
12040,12041,0.4324110223372986,B,37041,1.289404671413119,2021-01-09 08:40:00
12041,12042,1.1807173917452896,C,37042,49.18899143303369,2021-01-09 08:41:00
12042,12043,2.5027995334418462,C,37043,73.80378153380632,2021-01-09 08:42:00
12043,12044,-1.159270689166867,D,37044,97.15567644540782,2021-01-09 08:43:00
12044,12045,2.485017254969677,A,37045,75.8045005749935,2021-01-09 08:44:00
12045,12046,1.2996827895713254,C,37046,16.61562692146823,2021-01-09 08:45:00
12046,12047,-0.1811547574378133,C,37047,81.63218035434872,2021-01-09 08:46:00
12047,12048,-0.4567832209382809,A,37048,57.30384759500738,2021-01-09 08:47:00
12048,12049,0.0583423389158588,C,37049,23.74390341800036,2021-01-09 08:48:00
12049,12050,0.4886063061120683,C,37050,22.98903327264008,2021-01-09 08:49:00
12050,12051,1.910781361844248,A,37051,59.50181365382063,2021-01-09 08:50:00
12051,12052,-0.4104271628639777,D,37052,77.32154933771007,2021-01-09 08:51:00
12052,12053,0.7122090068197382,A,37053,83.75920750778944,2021-01-09 08:52:00
12053,12054,0.1199572165098893,B,37054,99.78338743784433,2021-01-09 08:53:00
12054,12055,0.7052669032541782,A,37055,15.283752553329943,2021-01-09 08:54:00
12055,12056,0.1382817348013672,D,37056,42.98561106954881,2021-01-09 08:55:00
12056,12057,1.1929559339988651,A,37057,3.812694437252273,2021-01-09 08:56:00
12057,12058,-0.174096896908842,B,37058,33.97382524387035,2021-01-09 08:57:00
12058,12059,0.9283349249848196,B,37059,9.95379020549655,2021-01-09 08:58:00
12059,12060,-0.7982419618867276,A,37060,79.43487011897726,2021-01-09 08:59:00
12060,12061,-0.6423220622510792,A,37061,44.77448913779028,2021-01-09 09:00:00
12061,12062,1.160485293847992,B,37062,21.521125374852613,2021-01-09 09:01:00
12062,12063,-1.0541092672041874,A,37063,73.48659338941287,2021-01-09 09:02:00
12063,12064,0.7567608465481346,A,37064,40.99918435138042,2021-01-09 09:03:00
12064,12065,-0.141824340669165,C,37065,17.45579858674253,2021-01-09 09:04:00
12065,12066,-1.370280400461005,B,37066,54.949235612929314,2021-01-09 09:05:00
12066,12067,2.9446049852950607,C,37067,16.690575879213444,2021-01-09 09:06:00
12067,12068,-1.4440181079968113,B,37068,96.13175431404552,2021-01-09 09:07:00
12068,12069,-0.0868617861604374,D,37069,94.57671071658964,2021-01-09 09:08:00
12069,12070,-0.4741066742950137,C,37070,29.036299053437286,2021-01-09 09:09:00
12070,12071,-0.8283152274254646,D,37071,68.96640148330617,2021-01-09 09:10:00
12071,12072,0.9016939006806204,A,37072,55.556138592597456,2021-01-09 09:11:00
12072,12073,-0.1963388182732846,C,37073,72.16874966192897,2021-01-09 09:12:00
12073,12074,-0.6778028879118307,B,37074,61.77819952704052,2021-01-09 09:13:00
12074,12075,1.1174887470101411,B,37075,75.46559561638546,2021-01-09 09:14:00
12075,12076,0.2317363148837051,B,37076,22.326155620069983,2021-01-09 09:15:00
12076,12077,-1.0282225210169946,D,37077,1.148740450209873,2021-01-09 09:16:00
12077,12078,-0.2005127430308434,B,37078,49.48862147314955,2021-01-09 09:17:00
12078,12079,-2.219234575070468,D,37079,64.12886438528515,2021-01-09 09:18:00
12079,12080,0.2017867336664858,D,37080,25.53089224153388,2021-01-09 09:19:00
12080,12081,0.0493783367908599,D,37081,59.898813004254535,2021-01-09 09:20:00
12081,12082,1.337551764029239,B,37082,99.37935132859114,2021-01-09 09:21:00
12082,12083,0.4729900652897508,B,37083,17.966910619445787,2021-01-09 09:22:00
12083,12084,-0.7144607573075041,A,37084,11.1921553749176,2021-01-09 09:23:00
12084,12085,-0.998349527290438,C,37085,87.18842493361376,2021-01-09 09:24:00
12085,12086,0.6037180048309201,B,37086,35.037108134802374,2021-01-09 09:25:00
12086,12087,-1.825474013414579,B,37087,11.72148538608574,2021-01-09 09:26:00
12087,12088,0.2400026516005539,D,37088,97.72194125000158,2021-01-09 09:27:00
12088,12089,0.2330179697671318,D,37089,40.64593203141897,2021-01-09 09:28:00
12089,12090,2.525622036463375,D,37090,98.20462682876864,2021-01-09 09:29:00
12090,12091,-1.4175472349034086,D,37091,13.426800674194372,2021-01-09 09:30:00
12091,12092,-0.3735436297370244,B,37092,3.745739054958619,2021-01-09 09:31:00
12092,12093,1.6245576361432283,A,37093,77.46872471175973,2021-01-09 09:32:00
12093,12094,0.2052359163985899,B,37094,11.518489253950548,2021-01-09 09:33:00
12094,12095,0.6497414311588228,A,37095,28.347211649828814,2021-01-09 09:34:00
12095,12096,0.4077384245852989,C,37096,18.80956316828425,2021-01-09 09:35:00
12096,12097,-0.223014188887662,C,37097,16.153246793286712,2021-01-09 09:36:00
12097,12098,-0.7564809433246075,A,37098,41.53361556323429,2021-01-09 09:37:00
12098,12099,-0.0916129102905885,C,37099,13.906952068762449,2021-01-09 09:38:00
12099,12100,1.0873105777379286,D,37100,46.06733676562678,2021-01-09 09:39:00
12100,12101,-0.2665374854773849,C,37101,67.14908965598741,2021-01-09 09:40:00
12101,12102,-0.568460839689532,A,37102,10.828835706201357,2021-01-09 09:41:00
12102,12103,-0.7968423466971434,D,37103,31.609722588844992,2021-01-09 09:42:00
12103,12104,-1.670344553116299,C,37104,78.43227446424592,2021-01-09 09:43:00
12104,12105,-0.8607365364750608,A,37105,58.464563973773984,2021-01-09 09:44:00
12105,12106,0.318392548272067,A,37106,58.35443162397452,2021-01-09 09:45:00
12106,12107,-0.9658345928287267,D,37107,14.926417259286062,2021-01-09 09:46:00
12107,12108,0.0435120388664019,A,37108,86.84530561335252,2021-01-09 09:47:00
12108,12109,-0.5150961562066274,D,37109,24.421389598032416,2021-01-09 09:48:00
12109,12110,-1.1097168648553617,A,37110,22.092016585890384,2021-01-09 09:49:00
12110,12111,0.1698560814925589,D,37111,41.51328831910101,2021-01-09 09:50:00
12111,12112,2.941957696370701,B,37112,33.97166701557822,2021-01-09 09:51:00
12112,12113,-2.347747438580459,B,37113,27.086286034168296,2021-01-09 09:52:00
12113,12114,-1.3247072340941382,C,37114,46.60946195257967,2021-01-09 09:53:00
12114,12115,-0.496273657229005,C,37115,80.50514996657249,2021-01-09 09:54:00
12115,12116,-0.1773999946521251,B,37116,77.10460854194136,2021-01-09 09:55:00
12116,12117,-0.0164038115754673,D,37117,73.87314771789659,2021-01-09 09:56:00
12117,12118,2.5538541592848927,C,37118,37.74759046736838,2021-01-09 09:57:00
12118,12119,1.7659779261046822,A,37119,57.43363914799738,2021-01-09 09:58:00
12119,12120,-0.098936110449138,A,37120,88.29119183285445,2021-01-09 09:59:00
12120,12121,0.3340937817153281,C,37121,24.75897901186256,2021-01-09 10:00:00
12121,12122,2.134465319100814,A,37122,73.60973395538824,2021-01-09 10:01:00
12122,12123,-0.4907274703851607,C,37123,9.528186589791032,2021-01-09 10:02:00
12123,12124,0.1163907612852458,B,37124,41.11973834840018,2021-01-09 10:03:00
12124,12125,-0.2446371332817737,A,37125,5.461633603513205,2021-01-09 10:04:00
12125,12126,-1.298302789503163,C,37126,86.51268273217991,2021-01-09 10:05:00
12126,12127,-1.7936492580884138,B,37127,1.598175670911317,2021-01-09 10:06:00
12127,12128,-0.68497008657842,A,37128,74.39873403298805,2021-01-09 10:07:00
12128,12129,0.8144246506901477,C,37129,50.44997769802614,2021-01-09 10:08:00
12129,12130,0.3181484991767125,A,37130,12.25824101881672,2021-01-09 10:09:00
12130,12131,1.9092911665570609,D,37131,35.183567324805054,2021-01-09 10:10:00
12131,12132,0.8085999626025543,A,37132,20.401835482780477,2021-01-09 10:11:00
12132,12133,0.7802957645929105,C,37133,79.80210325646522,2021-01-09 10:12:00
12133,12134,-0.0886350771823587,D,37134,40.45809960001001,2021-01-09 10:13:00
12134,12135,-0.2588721443321644,B,37135,69.3252980502226,2021-01-09 10:14:00
12135,12136,0.0695181777457124,C,37136,30.108818791110338,2021-01-09 10:15:00
12136,12137,0.3667381092113874,B,37137,62.35501135861047,2021-01-09 10:16:00
12137,12138,-0.3762246333137239,B,37138,35.27024538038604,2021-01-09 10:17:00
12138,12139,0.2074953008875401,B,37139,19.603867243027928,2021-01-09 10:18:00
12139,12140,-0.3414714871468526,B,37140,83.51258974962387,2021-01-09 10:19:00
12140,12141,0.1384399888172738,A,37141,18.063534571326013,2021-01-09 10:20:00
12141,12142,-0.7856284826706972,D,37142,70.34013760490015,2021-01-09 10:21:00
12142,12143,0.5178770766342518,A,37143,69.28307853281834,2021-01-09 10:22:00
12143,12144,1.3630260014240525,C,37144,17.98527228244081,2021-01-09 10:23:00
12144,12145,-0.6483896342965288,B,37145,92.02323303154115,2021-01-09 10:24:00
12145,12146,0.8072376700023913,D,37146,34.06723335295211,2021-01-09 10:25:00
12146,12147,-0.3309074538816708,D,37147,2.8101326699254137,2021-01-09 10:26:00
12147,12148,0.2732403521610874,A,37148,58.368122955647806,2021-01-09 10:27:00
12148,12149,0.5953650707099515,A,37149,99.68833584363917,2021-01-09 10:28:00
12149,12150,0.4950374903560205,D,37150,56.23101938918656,2021-01-09 10:29:00
12150,12151,0.4725801402359876,C,37151,91.91948681666764,2021-01-09 10:30:00
12151,12152,-0.8133680761151587,B,37152,23.61348307124665,2021-01-09 10:31:00
12152,12153,0.4031637320085611,B,37153,75.48551319945739,2021-01-09 10:32:00
12153,12154,-0.8463309214991078,B,37154,50.31451849936963,2021-01-09 10:33:00
12154,12155,-1.2494439925658487,C,37155,55.91532221257357,2021-01-09 10:34:00
12155,12156,-0.7790491001627052,D,37156,34.40050127672952,2021-01-09 10:35:00
12156,12157,-0.3001246872782912,C,37157,68.54824515552788,2021-01-09 10:36:00
12157,12158,0.7606703177871765,D,37158,0.8489860163261809,2021-01-09 10:37:00
12158,12159,-2.6036125403898667,D,37159,23.060186938536653,2021-01-09 10:38:00
12159,12160,0.2312413176145993,A,37160,28.17875780771535,2021-01-09 10:39:00
12160,12161,0.062179212723423,C,37161,35.50804512634568,2021-01-09 10:40:00
12161,12162,1.3174229833649236,B,37162,18.16432077748349,2021-01-09 10:41:00
12162,12163,-0.5900319507191174,D,37163,13.045868614279064,2021-01-09 10:42:00
12163,12164,1.1107158626579288,D,37164,43.74427336216935,2021-01-09 10:43:00
12164,12165,1.048252910843264,D,37165,43.02508532905696,2021-01-09 10:44:00
12165,12166,-0.289285989565152,B,37166,49.492007056258224,2021-01-09 10:45:00
12166,12167,0.2211965611201137,A,37167,11.6041686678372,2021-01-09 10:46:00
12167,12168,-0.8559522954510723,C,37168,22.50365776637735,2021-01-09 10:47:00
12168,12169,0.0115584430291537,D,37169,37.48994832825643,2021-01-09 10:48:00
12169,12170,-0.9336676145198104,A,37170,73.54923405717314,2021-01-09 10:49:00
12170,12171,1.9462053278831812,D,37171,17.27566923446655,2021-01-09 10:50:00
12171,12172,-2.1260342826508367,B,37172,92.59852983269695,2021-01-09 10:51:00
12172,12173,0.2948924764588717,C,37173,24.79451066141082,2021-01-09 10:52:00
12173,12174,1.246460240553862,B,37174,2.071605079591343,2021-01-09 10:53:00
12174,12175,-1.7223078244946517,B,37175,17.81479264144862,2021-01-09 10:54:00
12175,12176,0.8161273750621267,C,37176,54.72876373900088,2021-01-09 10:55:00
12176,12177,-1.0551950746477554,A,37177,50.08049892457166,2021-01-09 10:56:00
12177,12178,-1.0623240357460455,B,37178,3.980200163651737,2021-01-09 10:57:00
12178,12179,0.6164644900378263,C,37179,87.25931422267607,2021-01-09 10:58:00
12179,12180,0.6140427872187211,C,37180,21.910043267632503,2021-01-09 10:59:00
12180,12181,0.7598878853287379,A,37181,83.0186385229905,2021-01-09 11:00:00
12181,12182,1.3047754057234444,A,37182,76.3452403154124,2021-01-09 11:01:00
12182,12183,1.54731810823477,A,37183,39.2124484111484,2021-01-09 11:02:00
12183,12184,-1.1017062719909418,C,37184,68.53926510049355,2021-01-09 11:03:00
12184,12185,0.3287614529146357,C,37185,60.71860072313018,2021-01-09 11:04:00
12185,12186,0.5281796923530792,B,37186,95.64785825472984,2021-01-09 11:05:00
12186,12187,2.553688568592956,B,37187,96.59963971252677,2021-01-09 11:06:00
12187,12188,0.2077630740162889,B,37188,88.29378674622463,2021-01-09 11:07:00
12188,12189,-2.2922199564584065,B,37189,66.21756384264089,2021-01-09 11:08:00
12189,12190,-1.4933623288789382,D,37190,26.278738135692738,2021-01-09 11:09:00
12190,12191,-0.2370071323415278,B,37191,24.38109508802826,2021-01-09 11:10:00
12191,12192,-0.7327952352207967,B,37192,71.4698295112535,2021-01-09 11:11:00
12192,12193,2.1606708315049525,A,37193,27.17444739892805,2021-01-09 11:12:00
12193,12194,-1.17834466934814,D,37194,42.73988021697304,2021-01-09 11:13:00
12194,12195,-1.3211504825028808,A,37195,24.22861236181708,2021-01-09 11:14:00
12195,12196,-0.7479308703844698,B,37196,78.12734395477405,2021-01-09 11:15:00
12196,12197,-0.570691100577615,C,37197,81.89813885923563,2021-01-09 11:16:00
12197,12198,-2.5351403576524403,C,37198,43.03885953698353,2021-01-09 11:17:00
12198,12199,1.1879647802443,D,37199,66.67426245176131,2021-01-09 11:18:00
12199,12200,-0.6937165218540158,B,37200,17.78506814705586,2021-01-09 11:19:00
12200,12201,0.0836460053899353,D,37201,78.74218796315886,2021-01-09 11:20:00
12201,12202,-0.5761220605158585,D,37202,9.811510596779726,2021-01-09 11:21:00
12202,12203,0.9647812547998426,B,37203,57.28441099472986,2021-01-09 11:22:00
12203,12204,0.3790502882593339,A,37204,84.87638543076683,2021-01-09 11:23:00
12204,12205,-0.5369278263572456,C,37205,76.8167089015992,2021-01-09 11:24:00
12205,12206,-0.9889282314308018,C,37206,45.534026432203056,2021-01-09 11:25:00
12206,12207,-0.0713329980094313,A,37207,92.56565638618584,2021-01-09 11:26:00
12207,12208,-1.973162811549267,C,37208,59.24663488998133,2021-01-09 11:27:00
12208,12209,0.0177028267952817,D,37209,34.274092857869135,2021-01-09 11:28:00
12209,12210,-0.0183720830652391,C,37210,58.71150222052589,2021-01-09 11:29:00
12210,12211,0.3783574972851841,B,37211,18.775820854905632,2021-01-09 11:30:00
12211,12212,0.0163121394866707,C,37212,17.195355501740693,2021-01-09 11:31:00
12212,12213,-1.3108023573086562,C,37213,3.181733177740964,2021-01-09 11:32:00
12213,12214,1.735782367062547,B,37214,6.685428319799036,2021-01-09 11:33:00
12214,12215,0.8464572954576202,B,37215,7.791374738029977,2021-01-09 11:34:00
12215,12216,-0.390301089412089,B,37216,77.62676292238918,2021-01-09 11:35:00
12216,12217,-0.3368534225903792,D,37217,63.9081422874408,2021-01-09 11:36:00
12217,12218,0.4967666644682296,C,37218,80.2959936482437,2021-01-09 11:37:00
12218,12219,-2.790839227852022,C,37219,92.25602204652142,2021-01-09 11:38:00
12219,12220,-0.3965183448580592,D,37220,37.63658322233607,2021-01-09 11:39:00
12220,12221,-0.3624084756374868,D,37221,43.57651127970578,2021-01-09 11:40:00
12221,12222,0.4881130318147095,B,37222,83.71280717020495,2021-01-09 11:41:00
12222,12223,-0.1702686169401739,C,37223,72.49731756235958,2021-01-09 11:42:00
12223,12224,-1.1690905804467735,D,37224,0.3862597594071815,2021-01-09 11:43:00
12224,12225,-1.8261866864674776,A,37225,6.376504784214665,2021-01-09 11:44:00
12225,12226,-0.4230371794066279,A,37226,90.53694788372914,2021-01-09 11:45:00
12226,12227,0.4788505486062747,A,37227,95.42521995959562,2021-01-09 11:46:00
12227,12228,0.4658548406469213,B,37228,92.16360350086298,2021-01-09 11:47:00
12228,12229,0.2310337645281236,B,37229,68.33339768395807,2021-01-09 11:48:00
12229,12230,0.0985355777653685,C,37230,65.4048861185328,2021-01-09 11:49:00
12230,12231,0.4738362044779398,A,37231,97.9930538223877,2021-01-09 11:50:00
12231,12232,-0.7344447936785542,D,37232,8.707360324851765,2021-01-09 11:51:00
12232,12233,1.2384089213588874,C,37233,81.6188148378895,2021-01-09 11:52:00
12233,12234,-2.630626750484585,C,37234,93.70397152451974,2021-01-09 11:53:00
12234,12235,-1.5320722874418715,D,37235,51.62532780876092,2021-01-09 11:54:00
12235,12236,-1.2753394921888972,C,37236,54.53910757809216,2021-01-09 11:55:00
12236,12237,1.5467416341210904,C,37237,46.34498155690097,2021-01-09 11:56:00
12237,12238,1.6379555977975786,B,37238,28.89180423310759,2021-01-09 11:57:00
12238,12239,1.0030065001967523,D,37239,88.17497777265976,2021-01-09 11:58:00
12239,12240,0.9898140129321122,A,37240,4.343992473184044,2021-01-09 11:59:00
12240,12241,0.0424625272187597,C,37241,92.30107604928104,2021-01-09 12:00:00
12241,12242,-0.4771284285802514,A,37242,68.56669920232858,2021-01-09 12:01:00
12242,12243,1.1298083073729055,C,37243,50.3860632941472,2021-01-09 12:02:00
12243,12244,0.6710648391699735,A,37244,54.64979973205426,2021-01-09 12:03:00
12244,12245,-0.3274264243401145,B,37245,35.60281722594737,2021-01-09 12:04:00
12245,12246,0.7314129103674294,A,37246,13.601214835972677,2021-01-09 12:05:00
12246,12247,-0.8347562162887505,D,37247,54.5561223444554,2021-01-09 12:06:00
12247,12248,-0.220982991797928,D,37248,77.72652052877864,2021-01-09 12:07:00
12248,12249,0.8305916796453767,B,37249,4.475002794451156,2021-01-09 12:08:00
12249,12250,-0.1107638584124057,D,37250,75.82553389795606,2021-01-09 12:09:00
12250,12251,-1.006486223791938,D,37251,0.8794639713944785,2021-01-09 12:10:00
12251,12252,-0.7868315633105566,D,37252,33.195157170171605,2021-01-09 12:11:00
12252,12253,0.2856790107004173,D,37253,12.37616125632136,2021-01-09 12:12:00
12253,12254,-1.187203244659517,A,37254,39.28715833490587,2021-01-09 12:13:00
12254,12255,-2.685447109234701,D,37255,65.98031827682793,2021-01-09 12:14:00
12255,12256,1.1837201761266547,C,37256,88.50842511321495,2021-01-09 12:15:00
12256,12257,-0.5017939541497357,B,37257,58.202681942767576,2021-01-09 12:16:00
12257,12258,-0.7630453455867807,A,37258,9.825775983081996,2021-01-09 12:17:00
12258,12259,-0.7599319004267676,C,37259,55.41706962631204,2021-01-09 12:18:00
12259,12260,-1.7406020706225054,B,37260,13.781665808763,2021-01-09 12:19:00
12260,12261,-0.3569377415175652,A,37261,14.659692301287386,2021-01-09 12:20:00
12261,12262,-0.3295323689087062,C,37262,46.22533838699804,2021-01-09 12:21:00
12262,12263,0.1544053146336683,A,37263,90.86170553058572,2021-01-09 12:22:00
12263,12264,-1.6152344628885669,C,37264,20.744705269923703,2021-01-09 12:23:00
12264,12265,-0.7816680478218823,C,37265,99.92153192326766,2021-01-09 12:24:00
12265,12266,0.930269847120742,C,37266,26.37989911384372,2021-01-09 12:25:00
12266,12267,-0.4331679406706797,C,37267,1.544738664445644,2021-01-09 12:26:00
12267,12268,-1.474690246625432,D,37268,70.54906789278043,2021-01-09 12:27:00
12268,12269,-1.2758825434446686,B,37269,96.246158732395,2021-01-09 12:28:00
12269,12270,-0.895543016939817,B,37270,13.638834611591433,2021-01-09 12:29:00
12270,12271,1.1119370902047323,B,37271,6.58250374479854,2021-01-09 12:30:00
12271,12272,-0.4404303261134769,A,37272,61.22489700081988,2021-01-09 12:31:00
12272,12273,-0.2563897830337255,A,37273,79.96861383821835,2021-01-09 12:32:00
12273,12274,-1.300792919342192,D,37274,55.02946297255588,2021-01-09 12:33:00
12274,12275,-1.0545949530880456,D,37275,72.72788795316127,2021-01-09 12:34:00
12275,12276,1.7923588842364653,A,37276,29.66122623181149,2021-01-09 12:35:00
12276,12277,0.534446981344209,A,37277,72.98120076106572,2021-01-09 12:36:00
12277,12278,-0.1055984796490194,B,37278,44.78983409576431,2021-01-09 12:37:00
12278,12279,1.2540366509525036,B,37279,66.8650769781806,2021-01-09 12:38:00
12279,12280,-0.1275109548338598,D,37280,61.59195079869567,2021-01-09 12:39:00
12280,12281,0.1339087429443773,B,37281,85.56219105241128,2021-01-09 12:40:00
12281,12282,-0.2487187989969426,B,37282,33.28196871979863,2021-01-09 12:41:00
12282,12283,-0.4006002018352352,C,37283,85.08251283861968,2021-01-09 12:42:00
12283,12284,-0.2114236850397158,A,37284,94.20873504076523,2021-01-09 12:43:00
12284,12285,1.1732668790240115,A,37285,86.8453289073241,2021-01-09 12:44:00
12285,12286,0.5091586300443597,A,37286,47.22580162042331,2021-01-09 12:45:00
12286,12287,-0.1582694868443377,D,37287,56.27728250647682,2021-01-09 12:46:00
12287,12288,0.6916762561280472,A,37288,78.1114167754122,2021-01-09 12:47:00
12288,12289,-0.110226780195525,C,37289,0.0156620845322308,2021-01-09 12:48:00
12289,12290,0.2098225939146624,B,37290,49.00609388998778,2021-01-09 12:49:00
12290,12291,-0.2684221814167354,A,37291,91.63267623648426,2021-01-09 12:50:00
12291,12292,-0.2210887959183095,A,37292,51.927832573940776,2021-01-09 12:51:00
12292,12293,1.4088248072329024,B,37293,74.11604400880127,2021-01-09 12:52:00
12293,12294,-0.4681519557966425,A,37294,73.69842989234014,2021-01-09 12:53:00
12294,12295,-1.2454816679783591,B,37295,91.68503224330088,2021-01-09 12:54:00
12295,12296,-0.7584915120005609,D,37296,72.67333850454877,2021-01-09 12:55:00
12296,12297,-0.5442646771097784,D,37297,74.23568002984261,2021-01-09 12:56:00
12297,12298,1.2987605262856077,B,37298,75.6986514036306,2021-01-09 12:57:00
12298,12299,-0.0903712820188666,D,37299,11.344659470837094,2021-01-09 12:58:00
12299,12300,-0.7038058213804971,D,37300,25.420300770993176,2021-01-09 12:59:00
12300,12301,-1.8618180611153696,A,37301,57.03948270892154,2021-01-09 13:00:00
12301,12302,1.3913886438251122,D,37302,97.09450412820692,2021-01-09 13:01:00
12302,12303,-2.050670261216196,A,37303,17.71452396649916,2021-01-09 13:02:00
12303,12304,1.0668117136705353,D,37304,29.740389827998747,2021-01-09 13:03:00
12304,12305,1.002416899970463,B,37305,53.38130178979167,2021-01-09 13:04:00
12305,12306,-0.9046353650066076,C,37306,0.5409412357962773,2021-01-09 13:05:00
12306,12307,-0.3053961093544816,C,37307,69.77346787341156,2021-01-09 13:06:00
12307,12308,-0.2314878849143904,A,37308,9.2203470730586,2021-01-09 13:07:00
12308,12309,-0.1263826720678696,D,37309,21.98363548252503,2021-01-09 13:08:00
12309,12310,-0.8304456424514145,D,37310,57.68996078857951,2021-01-09 13:09:00
12310,12311,-0.8061315834715448,A,37311,61.24675226891031,2021-01-09 13:10:00
12311,12312,-0.2422748165281579,D,37312,58.805915191006406,2021-01-09 13:11:00
12312,12313,-1.952010434351219,C,37313,83.63422503724223,2021-01-09 13:12:00
12313,12314,-0.723651857311925,C,37314,85.43558786863527,2021-01-09 13:13:00
12314,12315,0.4473903370626524,A,37315,32.45969491042629,2021-01-09 13:14:00
12315,12316,0.1257790513401007,A,37316,96.61441119919267,2021-01-09 13:15:00
12316,12317,0.6045052563448355,A,37317,57.9254693973464,2021-01-09 13:16:00
12317,12318,-1.0181647459933507,C,37318,56.533998213250726,2021-01-09 13:17:00
12318,12319,-0.2301247333427741,C,37319,2.7270839821490145,2021-01-09 13:18:00
12319,12320,1.0518794190603131,C,37320,15.016212071081746,2021-01-09 13:19:00
12320,12321,0.2211459685256723,D,37321,94.41501565589353,2021-01-09 13:20:00
12321,12322,-2.103961460151487,C,37322,93.194297767408,2021-01-09 13:21:00
12322,12323,0.4767338778050458,A,37323,89.350775205905,2021-01-09 13:22:00
12323,12324,-0.5758100494296704,B,37324,11.324661798714232,2021-01-09 13:23:00
12324,12325,-0.7040908379969083,B,37325,73.160793278945,2021-01-09 13:24:00
12325,12326,-1.3656538525337667,D,37326,29.004463927836944,2021-01-09 13:25:00
12326,12327,-0.918793901988699,D,37327,80.6805473499135,2021-01-09 13:26:00
12327,12328,0.1141876004199424,A,37328,91.3646481103261,2021-01-09 13:27:00
12328,12329,-0.0630888268544533,D,37329,80.07399276873602,2021-01-09 13:28:00
12329,12330,0.9285332038966564,D,37330,65.13679344834922,2021-01-09 13:29:00
12330,12331,-2.311634816568221,C,37331,4.117915714291698,2021-01-09 13:30:00
12331,12332,-2.170272153903639,B,37332,42.72410420196736,2021-01-09 13:31:00
12332,12333,0.6343227765649768,A,37333,44.03344020715897,2021-01-09 13:32:00
12333,12334,-1.6013320062013388,B,37334,31.37660943298043,2021-01-09 13:33:00
12334,12335,-0.2154222430735382,C,37335,52.83389915973618,2021-01-09 13:34:00
12335,12336,1.5275949023119293,D,37336,60.57465290941298,2021-01-09 13:35:00
12336,12337,-0.6772807997575069,D,37337,4.032438526437387,2021-01-09 13:36:00
12337,12338,1.9274326072474244,D,37338,43.331224948645264,2021-01-09 13:37:00
12338,12339,0.7861020650691387,D,37339,39.45497492630952,2021-01-09 13:38:00
12339,12340,-0.2652912995027477,A,37340,0.5758438319278802,2021-01-09 13:39:00
12340,12341,-0.8883908689272045,C,37341,91.22345731543166,2021-01-09 13:40:00
12341,12342,0.2253436631949121,B,37342,78.45639502329814,2021-01-09 13:41:00
12342,12343,-0.5352017987103321,C,37343,30.119005984800285,2021-01-09 13:42:00
12343,12344,-0.5620776715451031,A,37344,27.735650836780547,2021-01-09 13:43:00
12344,12345,0.5740081654624164,B,37345,43.70505473726373,2021-01-09 13:44:00
12345,12346,0.3111010156791013,D,37346,35.963376659266785,2021-01-09 13:45:00
12346,12347,1.5274265172241872,A,37347,23.8002112436862,2021-01-09 13:46:00
12347,12348,-0.3963585225060441,D,37348,55.90324193094281,2021-01-09 13:47:00
12348,12349,-0.2029903805130487,A,37349,16.892179519887485,2021-01-09 13:48:00
12349,12350,1.339206119607066,C,37350,71.48469122234687,2021-01-09 13:49:00
12350,12351,0.4060575033767213,A,37351,93.38128353364068,2021-01-09 13:50:00
12351,12352,-1.0550361556573795,A,37352,63.146994958980265,2021-01-09 13:51:00
12352,12353,-1.0509568260635531,B,37353,96.55707681342652,2021-01-09 13:52:00
12353,12354,-1.0039232878756208,A,37354,43.47881176077628,2021-01-09 13:53:00
12354,12355,-1.621410936782495,D,37355,93.96521165653544,2021-01-09 13:54:00
12355,12356,-1.1161359446962122,A,37356,80.9324887941981,2021-01-09 13:55:00
12356,12357,-0.54319996720987,D,37357,44.790469140462086,2021-01-09 13:56:00
12357,12358,-1.6879911556192453,C,37358,41.30392348555628,2021-01-09 13:57:00
