Region,Store,Date,ProductCategory,UnitsSold,UnitPrice,Revenue
South,Store_17,2021-05-27,Home & Kitchen,13,474.52,6168.76
East,Store_20,2021-10-11,Sports,5,123.5,617.5
East,Store_15,2021-10-14,Home & Kitchen,4,161.74,646.96
West,Store_3,2021-01-27,Sports,19,309.11,5873.09
East,Store_12,2021-05-21,Home & Kitchen,12,410.33,4923.96
South,Store_16,2021-07-28,Clothing,19,321.39,6106.41
North,Store_11,2021-04-12,Sports,15,451.79,6776.85
East,Store_11,2021-08-03,Home & Kitchen,5,484.91,2424.55
East,Store_10,2020-08-25,Toys,4,13.8,55.2
South,Store_18,2020-09-24,Clothing,9,286.65,2579.85
South,Store_18,2021-06-25,Clothing,1,37.14,37.14
South,Store_17,2020-01-26,Toys,9,180.91,1628.19
South,Store_12,2021-09-08,Home & Kitchen,13,385.92,5016.96
North,Store_5,2021-02-20,Home & Kitchen,11,276.45,3040.95
South,Store_5,2021-09-10,Sports,19,67.28,1278.32
West,Store_11,2020-12-15,Clothing,15,74.27,1114.05
North,Store_1,2021-01-24,Home & Kitchen,2,248.47,496.94
North,Store_19,2020-09-13,Home & Kitchen,10,229.95,2299.5
West,Store_13,2021-10-15,Clothing,10,31.8,318.0
East,Store_4,2021-04-20,Toys,11,247.59,2723.4900000000002
West,Store_17,2020-01-29,Clothing,16,179.01,2864.16
East,Store_3,2021-03-28,Home & Kitchen,17,91.14,1549.38
South,Store_12,2020-06-24,Clothing,2,460.98,921.96
East,Store_9,2021-03-10,Sports,16,337.45,5399.2
West,Store_6,2020-04-27,Sports,4,265.04,1060.16
North,Store_11,2021-02-25,Toys,19,273.17,5190.2300000000005
West,Store_10,2021-06-27,Toys,13,419.01,5447.13
South,Store_19,2021-04-25,Sports,15,173.01,2595.1499999999996
South,Store_13,2020-09-30,Electronics,19,216.29,4109.51
South,Store_12,2021-07-07,Sports,12,56.97,683.64
West,Store_7,2021-09-24,Home & Kitchen,19,430.71,8183.49
South,Store_17,2021-09-19,Home & Kitchen,3,359.63,1078.8899999999999
East,Store_5,2020-10-31,Sports,18,79.96,1439.28
South,Store_7,2021-01-19,Clothing,3,345.7,1037.1
North,Store_16,2021-12-11,Electronics,8,316.22,2529.76
South,Store_11,2021-01-18,Sports,11,355.69,3912.59
East,Store_11,2021-09-09,Clothing,17,232.81,3957.77
West,Store_8,2021-04-05,Clothing,19,7.79,148.01
North,Store_2,2021-09-26,Electronics,8,387.69,3101.52
West,Store_1,2020-02-13,Toys,19,35.54,675.26
East,Store_5,2021-06-21,Toys,19,234.33,4452.27
West,Store_13,2021-11-15,Clothing,5,260.38,1301.9
East,Store_15,2021-02-21,Sports,8,111.99,895.92
East,Store_2,2020-03-17,Electronics,1,297.7,297.7
East,Store_20,2020-03-27,Clothing,5,355.95,1779.75
South,Store_6,2020-03-26,Electronics,11,416.88,4585.68
East,Store_20,2020-09-23,Toys,19,412.27,7833.129999999999
South,Store_8,2021-08-01,Electronics,7,49.68,347.76
South,Store_15,2020-07-07,Sports,2,493.27,986.54
West,Store_10,2021-08-09,Electronics,7,437.22,3060.54
West,Store_18,2021-05-11,Electronics,5,461.39,2306.95
East,Store_18,2020-11-23,Clothing,13,42.55,553.15
West,Store_3,2021-10-30,Electronics,19,438.08,8323.52
North,Store_15,2020-08-11,Toys,8,312.13,2497.04
West,Store_3,2020-05-04,Sports,1,396.04,396.04
East,Store_8,2020-09-23,Sports,17,350.83,5964.11
West,Store_10,2021-10-08,Electronics,14,82.11,1149.54
West,Store_12,2020-08-15,Sports,18,69.1,1243.8
East,Store_12,2021-08-22,Home & Kitchen,2,176.16,352.32
South,Store_16,2020-05-11,Electronics,1,338.72,338.72
West,Store_16,2020-12-14,Sports,9,150.91,1358.19
South,Store_1,2020-05-11,Sports,9,94.17,847.53
West,Store_9,2021-07-06,Home & Kitchen,1,331.92,331.92
South,Store_10,2021-01-15,Electronics,16,417.13,6674.08
West,Store_5,2021-10-05,Clothing,7,100.28,701.96
West,Store_6,2021-10-25,Home & Kitchen,6,180.88,1085.28
South,Store_11,2020-02-04,Sports,1,65.51,65.51
East,Store_3,2020-08-25,Sports,1,328.59,328.59
West,Store_16,2020-09-10,Toys,10,314.32,3143.2
North,Store_7,2021-12-05,Toys,15,362.23,5433.450000000001
West,Store_18,2020-08-19,Electronics,14,477.59,6686.259999999999
North,Store_19,2020-10-14,Electronics,2,136.03,272.06
North,Store_4,2020-12-25,Sports,4,246.09,984.36
North,Store_19,2021-07-26,Toys,19,325.22,6179.18
South,Store_6,2020-08-02,Sports,5,396.36,1981.8000000000002
West,Store_10,2020-08-08,Sports,7,74.62,522.34
East,Store_3,2021-09-11,Electronics,10,306.42,3064.2000000000003
South,Store_10,2020-05-06,Home & Kitchen,19,53.25,1011.75
South,Store_19,2020-03-14,Electronics,8,410.9,3287.2
East,Store_20,2021-11-15,Toys,6,493.06,2958.36
West,Store_1,2020-08-11,Toys,12,496.21,5954.5199999999995
East,Store_1,2020-02-23,Sports,3,217.78,653.34
East,Store_11,2020-09-28,Toys,10,86.04,860.4000000000001
South,Store_10,2021-05-17,Electronics,4,5.99,23.96
North,Store_4,2020-08-16,Home & Kitchen,17,265.5,4513.5
West,Store_10,2021-02-03,Home & Kitchen,15,82.4,1236.0
South,Store_17,2021-09-20,Toys,5,339.84,1699.1999999999998
West,Store_11,2021-05-25,Sports,4,184.18,736.72
South,Store_6,2021-02-11,Toys,17,88.89,1511.13
East,Store_5,2021-04-24,Toys,6,8.57,51.42
West,Store_18,2021-10-03,Toys,14,336.46,4710.44
South,Store_17,2021-11-30,Toys,4,225.73,902.92
West,Store_17,2020-01-21,Electronics,13,230.42,2995.46
North,Store_1,2021-01-25,Toys,1,262.48,262.48
North,Store_5,2020-11-07,Electronics,9,370.69,3336.21
West,Store_17,2021-05-29,Home & Kitchen,5,317.87,1589.35
West,Store_9,2020-06-11,Sports,8,166.42,1331.36
West,Store_8,2021-09-14,Sports,8,372.29,2978.32
West,Store_18,2021-01-02,Toys,18,272.49,4904.82
South,Store_13,2020-05-23,Electronics,3,346.01,1038.03
East,Store_12,2021-03-08,Electronics,7,43.19,302.33
South,Store_7,2021-01-01,Toys,5,171.68,858.4000000000001
North,Store_5,2020-12-28,Electronics,1,378.81,378.81
North,Store_12,2021-08-14,Clothing,4,258.72,1034.88
South,Store_13,2021-02-26,Clothing,6,193.25,1159.5
North,Store_17,2020-10-16,Electronics,19,383.75,7291.25
South,Store_20,2021-08-30,Clothing,11,346.45,3810.95
North,Store_12,2020-07-03,Home & Kitchen,17,180.39,3066.6299999999997
East,Store_10,2020-11-27,Electronics,13,188.1,2445.2999999999997
West,Store_10,2020-01-28,Clothing,9,18.46,166.14000000000001
North,Store_7,2020-10-06,Home & Kitchen,4,19.46,77.84
South,Store_2,2021-04-03,Sports,4,427.71,1710.84
West,Store_14,2021-07-09,Sports,10,113.32,1133.1999999999998
South,Store_20,2021-01-07,Home & Kitchen,2,309.41,618.82
West,Store_3,2020-04-26,Toys,9,177.77,1599.93
West,Store_14,2020-06-30,Home & Kitchen,4,428.08,1712.32
West,Store_9,2021-03-29,Sports,13,427.18,5553.34
East,Store_17,2020-02-16,Home & Kitchen,17,360.88,6134.96
North,Store_9,2021-01-15,Toys,9,13.84,124.56
South,Store_19,2020-05-10,Home & Kitchen,14,119.54,1673.5600000000002
North,Store_16,2021-09-13,Clothing,11,130.52,1435.72
East,Store_7,2021-12-30,Clothing,19,411.22,7813.18
South,Store_15,2021-11-30,Clothing,17,334.97,5694.490000000001
East,Store_16,2021-07-28,Sports,1,393.27,393.27
West,Store_11,2020-12-04,Electronics,17,9.09,154.53
South,Store_15,2020-01-23,Clothing,8,378.71,3029.68
North,Store_1,2021-03-07,Home & Kitchen,13,452.85,5887.05
West,Store_9,2021-10-12,Sports,1,236.67,236.67
South,Store_2,2021-07-14,Electronics,11,277.89,3056.79
West,Store_13,2020-10-13,Toys,19,358.2,6805.8
West,Store_2,2020-03-08,Electronics,12,386.57,4638.84
East,Store_8,2020-05-16,Home & Kitchen,11,100.2,1102.2
South,Store_10,2020-06-24,Toys,12,216.84,2602.08
East,Store_15,2021-03-10,Electronics,8,184.43,1475.44
South,Store_6,2020-10-09,Clothing,7,356.43,2495.01
East,Store_6,2020-02-15,Toys,1,377.52,377.52
North,Store_15,2020-07-22,Toys,1,361.08,361.08
South,Store_10,2021-07-22,Toys,9,429.57,3866.13
North,Store_15,2020-10-18,Clothing,4,448.77,1795.08
South,Store_5,2021-02-26,Toys,7,464.83,3253.81
South,Store_13,2020-03-07,Toys,15,162.08,2431.2000000000003
North,Store_18,2020-11-25,Clothing,19,29.71,564.49
East,Store_15,2021-04-01,Clothing,5,51.42,257.1
North,Store_15,2021-10-12,Electronics,17,93.26,1585.42
North,Store_18,2021-06-13,Sports,9,303.56,2732.04
South,Store_10,2021-03-01,Toys,5,258.78,1293.8999999999999
East,Store_6,2020-05-25,Electronics,14,496.12,6945.68
West,Store_2,2021-06-12,Electronics,1,184.58,184.58
East,Store_20,2020-06-09,Electronics,14,480.21,6722.94
North,Store_1,2020-04-11,Sports,9,61.7,555.3000000000001
West,Store_16,2020-05-13,Clothing,18,300.43,5407.74
North,Store_19,2020-03-14,Electronics,19,194.98,3704.62
West,Store_12,2021-10-07,Toys,19,112.65,2140.35
East,Store_8,2020-09-28,Home & Kitchen,15,264.76,3971.3999999999996
North,Store_10,2020-10-04,Toys,16,39.98,639.68
South,Store_14,2021-11-09,Sports,16,175.08,2801.28
West,Store_2,2021-09-30,Electronics,2,188.38,376.76
West,Store_19,2020-05-17,Home & Kitchen,6,311.33,1867.98
West,Store_20,2021-02-04,Toys,16,382.58,6121.28
West,Store_16,2021-02-14,Electronics,3,44.11,132.32999999999998
West,Store_2,2021-10-21,Clothing,11,282.58,3108.3799999999997
South,Store_17,2021-05-27,Toys,15,127.82,1917.3
North,Store_1,2020-06-06,Electronics,1,470.6,470.6
South,Store_12,2021-12-01,Home & Kitchen,8,7.78,62.24
East,Store_2,2021-08-17,Toys,8,369.89,2959.12
North,Store_11,2020-06-18,Sports,16,277.9,4446.4
South,Store_14,2021-09-07,Sports,19,457.2,8686.8
North,Store_11,2021-03-10,Electronics,17,105.42,1792.14
East,Store_8,2021-10-23,Clothing,10,274.09,2740.8999999999996
South,Store_8,2020-07-16,Clothing,10,175.76,1757.6
East,Store_1,2021-09-18,Clothing,11,31.47,346.16999999999996
West,Store_5,2020-11-16,Home & Kitchen,16,290.13,4642.08
North,Store_5,2021-08-06,Toys,8,57.69,461.52
North,Store_4,2020-08-13,Clothing,5,397.77,1988.85
South,Store_9,2020-06-27,Home & Kitchen,4,300.0,1200.0
East,Store_14,2021-01-15,Electronics,17,220.87,3754.79
North,Store_5,2021-10-24,Toys,5,456.25,2281.25
West,Store_19,2020-11-24,Sports,8,115.95,927.6
West,Store_15,2020-03-05,Clothing,18,85.23,1534.14
East,Store_3,2020-02-18,Electronics,12,220.92,2651.04
East,Store_19,2021-08-11,Toys,18,86.55,1557.8999999999999
South,Store_13,2020-05-27,Sports,13,278.62,3622.06
East,Store_18,2021-02-11,Home & Kitchen,3,348.04,1044.1200000000001
West,Store_3,2021-07-16,Home & Kitchen,2,429.22,858.44
West,Store_5,2020-12-19,Clothing,18,140.76,2533.68
North,Store_11,2021-09-12,Toys,18,333.01,5994.18
West,Store_3,2020-05-20,Electronics,13,93.91,1220.83
West,Store_8,2020-10-18,Electronics,6,496.3,2977.8
North,Store_11,2021-04-08,Electronics,15,219.02,3285.3
South,Store_20,2020-10-30,Clothing,13,287.69,3739.97
East,Store_3,2021-02-20,Clothing,6,16.94,101.64000000000001
North,Store_2,2021-04-12,Clothing,12,221.9,2662.8
North,Store_1,2021-10-31,Clothing,5,133.16,665.8
South,Store_11,2020-06-06,Home & Kitchen,4,59.44,237.76
East,Store_5,2020-02-06,Toys,16,186.55,2984.8
East,Store_6,2020-10-25,Electronics,1,161.19,161.19
East,Store_12,2021-03-12,Sports,19,170.3,3235.7000000000003
North,Store_5,2021-06-25,Electronics,9,259.44,2334.96
West,Store_15,2021-08-05,Home & Kitchen,18,202.28,3641.04
West,Store_4,2020-12-06,Sports,12,209.05,2508.6000000000004
North,Store_14,2020-12-04,Clothing,14,121.13,1695.82
West,Store_14,2020-11-19,Clothing,19,75.94,1442.86
South,Store_12,2021-12-26,Electronics,13,146.82,1908.6599999999999
West,Store_3,2020-03-14,Home & Kitchen,4,221.37,885.48
North,Store_2,2020-03-16,Sports,8,333.52,2668.16
West,Store_6,2020-07-06,Electronics,5,321.35,1606.75
South,Store_20,2020-12-28,Home & Kitchen,8,133.04,1064.32
West,Store_14,2020-08-09,Home & Kitchen,4,186.36,745.44
West,Store_6,2020-09-25,Sports,12,138.91,1666.92
South,Store_16,2020-04-29,Sports,9,308.58,2777.22
East,Store_11,2021-12-21,Sports,7,415.54,2908.78
South,Store_4,2020-08-13,Toys,1,474.35,474.35
West,Store_13,2020-02-25,Home & Kitchen,2,408.98,817.96
East,Store_9,2020-02-11,Clothing,9,340.29,3062.61
East,Store_4,2020-11-02,Sports,15,82.82,1242.3
North,Store_11,2021-01-10,Toys,17,334.93,5693.81
North,Store_15,2021-05-16,Sports,15,489.13,7336.95
South,Store_6,2020-06-03,Toys,19,388.47,7380.93
South,Store_14,2020-12-12,Toys,2,391.43,782.86
South,Store_6,2021-01-28,Clothing,4,273.36,1093.44
West,Store_5,2021-01-22,Sports,18,473.67,8526.06
South,Store_4,2021-03-25,Home & Kitchen,11,498.28,5481.08
North,Store_12,2021-09-13,Toys,16,483.85,7741.6
South,Store_9,2021-11-12,Home & Kitchen,2,421.43,842.86
East,Store_1,2020-06-09,Sports,12,319.15,3829.7999999999997
North,Store_12,2020-07-19,Toys,15,121.32,1819.8
East,Store_5,2021-09-19,Toys,18,102.64,1847.52
West,Store_3,2021-08-21,Home & Kitchen,15,421.12,6316.8
South,Store_10,2021-11-27,Electronics,16,161.14,2578.24
North,Store_19,2020-12-29,Electronics,14,350.1,4901.400000000001
East,Store_15,2020-09-18,Electronics,17,33.2,564.4000000000001
North,Store_18,2021-10-31,Electronics,18,461.8,8312.4
East,Store_9,2021-05-17,Home & Kitchen,18,473.14,8516.52
North,Store_20,2020-04-16,Electronics,4,419.31,1677.24
East,Store_19,2021-10-19,Toys,13,286.67,3726.71
West,Store_9,2021-03-11,Home & Kitchen,6,348.31,2089.86
East,Store_14,2021-12-04,Sports,12,253.74,3044.88
East,Store_19,2021-11-27,Electronics,6,331.94,1991.6399999999999
North,Store_17,2020-08-19,Home & Kitchen,11,209.04,2299.44
East,Store_8,2021-02-07,Clothing,7,479.24,3354.6800000000003
East,Store_12,2020-12-16,Electronics,13,170.32,2214.16
South,Store_1,2021-10-22,Clothing,3,218.49,655.47
East,Store_9,2020-06-16,Toys,18,298.05,5364.900000000001
South,Store_13,2021-05-10,Home & Kitchen,13,47.59,618.6700000000001
North,Store_15,2021-07-02,Electronics,6,376.48,2258.88
East,Store_19,2021-04-30,Electronics,16,91.42,1462.72
West,Store_14,2020-03-26,Clothing,18,343.05,6174.900000000001
North,Store_2,2021-11-13,Home & Kitchen,19,86.02,1634.3799999999999
West,Store_17,2020-03-05,Electronics,1,341.85,341.85
South,Store_18,2020-12-04,Home & Kitchen,19,338.41,6429.790000000001
South,Store_10,2020-10-02,Sports,16,214.28,3428.48
West,Store_10,2021-11-29,Electronics,19,149.62,2842.78
West,Store_15,2021-06-08,Clothing,3,461.21,1383.6299999999999
West,Store_16,2020-12-15,Clothing,18,348.88,6279.84
North,Store_12,2021-01-19,Sports,6,252.49,1514.94
West,Store_5,2021-03-30,Electronics,8,60.37,482.96
East,Store_2,2021-05-05,Sports,17,415.04,7055.68
North,Store_14,2020-10-02,Clothing,4,51.06,204.24
South,Store_10,2021-02-04,Home & Kitchen,14,13.79,193.06
West,Store_19,2020-05-22,Toys,6,403.56,2421.36
South,Store_18,2020-03-02,Electronics,18,32.18,579.24
East,Store_16,2021-09-18,Home & Kitchen,1,389.17,389.17
West,Store_7,2021-12-06,Toys,17,295.69,5026.73
South,Store_3,2020-10-12,Toys,15,56.44,846.5999999999999
East,Store_4,2020-05-27,Home & Kitchen,13,123.95,1611.3500000000001
West,Store_18,2020-01-22,Toys,2,413.88,827.76
East,Store_8,2021-07-24,Sports,6,183.64,1101.84
West,Store_18,2021-09-12,Electronics,12,264.66,3175.92
East,Store_10,2020-03-25,Toys,19,463.37,8804.03
South,Store_17,2020-08-09,Sports,10,103.49,1034.8999999999999
North,Store_3,2021-09-19,Home & Kitchen,3,351.38,1054.1399999999999
West,Store_17,2021-07-04,Home & Kitchen,17,312.23,5307.91
West,Store_1,2021-08-04,Electronics,11,129.28,1422.08
North,Store_18,2021-08-16,Home & Kitchen,9,477.3,4295.7
South,Store_16,2021-10-10,Toys,13,301.42,3918.46
West,Store_6,2020-06-23,Clothing,1,445.44,445.44
North,Store_14,2020-12-17,Home & Kitchen,11,145.85,1604.35
North,Store_6,2021-08-29,Sports,11,336.03,3696.33
South,Store_12,2021-08-20,Sports,3,26.74,80.22
North,Store_3,2020-06-14,Sports,2,321.63,643.26
West,Store_6,2020-10-30,Sports,7,330.42,2312.94
South,Store_2,2021-09-22,Clothing,6,304.17,1825.02
East,Store_10,2021-04-17,Toys,1,264.25,264.25
East,Store_8,2021-04-27,Home & Kitchen,15,122.04,1830.6000000000001
West,Store_7,2021-05-30,Electronics,10,326.46,3264.6
North,Store_17,2021-10-13,Clothing,10,330.73,3307.3
South,Store_20,2021-01-18,Clothing,17,369.83,6287.11
East,Store_14,2021-11-02,Clothing,2,392.14,784.28
South,Store_15,2021-10-20,Home & Kitchen,5,44.5,222.5
West,Store_10,2021-06-22,Toys,15,222.02,3330.3
West,Store_10,2021-02-24,Clothing,12,133.8,1605.6000000000001
South,Store_16,2020-05-02,Home & Kitchen,12,481.41,5776.92
South,Store_16,2021-09-09,Toys,13,387.48,5037.24
West,Store_19,2021-11-27,Clothing,18,340.24,6124.32
West,Store_15,2021-07-28,Electronics,1,355.33,355.33
North,Store_15,2020-10-04,Home & Kitchen,3,198.74,596.22
East,Store_7,2020-04-04,Toys,13,229.13,2978.69
North,Store_17,2020-08-25,Sports,6,164.23,985.3799999999999
South,Store_19,2021-03-13,Sports,1,230.16,230.16
East,Store_7,2020-10-27,Clothing,12,358.1,4297.200000000001
North,Store_2,2021-06-09,Toys,6,402.5,2415.0
East,Store_18,2020-01-23,Clothing,18,167.54,3015.72
North,Store_1,2021-01-14,Toys,18,362.95,6533.099999999999
South,Store_18,2020-04-21,Electronics,2,371.5,743.0
West,Store_2,2020-08-13,Toys,2,281.11,562.22
East,Store_12,2020-04-29,Electronics,8,359.41,2875.28
South,Store_1,2021-04-23,Sports,11,232.06,2552.66
South,Store_11,2020-11-06,Electronics,8,89.42,715.36
West,Store_4,2021-10-18,Home & Kitchen,12,5.19,62.28
West,Store_13,2021-10-17,Home & Kitchen,3,179.74,539.22
West,Store_5,2020-06-07,Home & Kitchen,4,436.17,1744.68
East,Store_10,2020-09-13,Home & Kitchen,13,468.67,6092.71
West,Store_18,2021-09-27,Clothing,11,211.61,2327.71
East,Store_15,2020-01-17,Home & Kitchen,15,174.33,2614.9500000000003
West,Store_11,2021-12-28,Sports,3,150.0,450.0
North,Store_15,2021-04-09,Clothing,4,28.55,114.2
North,Store_5,2020-07-23,Home & Kitchen,9,297.49,2677.41
South,Store_19,2021-09-09,Home & Kitchen,17,225.02,3825.34
North,Store_11,2021-11-17,Sports,13,491.77,6393.01
West,Store_19,2021-03-24,Toys,10,290.01,2900.1
East,Store_12,2021-09-21,Electronics,10,60.65,606.5
East,Store_3,2021-05-18,Home & Kitchen,7,146.16,1023.12
West,Store_12,2021-09-10,Clothing,7,239.22,1674.54
East,Store_10,2020-09-13,Toys,16,117.19,1875.04
South,Store_12,2021-10-29,Electronics,12,385.38,4624.5599999999995
North,Store_9,2021-06-30,Toys,7,184.12,1288.8400000000001
West,Store_13,2021-06-18,Electronics,12,164.7,1976.3999999999999
North,Store_9,2021-12-12,Clothing,16,318.74,5099.84
North,Store_17,2020-04-19,Clothing,18,389.85,7017.3
West,Store_18,2020-12-14,Home & Kitchen,19,27.48,522.12
West,Store_16,2021-09-19,Electronics,6,88.49,530.9399999999999
North,Store_8,2020-06-09,Home & Kitchen,16,491.11,7857.76
West,Store_11,2020-04-07,Electronics,6,230.51,1383.06
North,Store_19,2021-01-09,Home & Kitchen,12,353.58,4242.96
North,Store_9,2021-06-22,Electronics,4,83.02,332.08
North,Store_9,2020-05-13,Electronics,4,161.11,644.44
West,Store_11,2021-10-19,Clothing,2,419.44,838.88
West,Store_8,2020-04-08,Toys,10,251.0,2510.0
South,Store_4,2020-07-03,Toys,17,119.81,2036.77
North,Store_13,2021-02-26,Sports,16,180.16,2882.56
North,Store_17,2020-09-17,Toys,13,179.12,2328.56
North,Store_1,2021-03-07,Clothing,14,492.54,6895.56
South,Store_10,2020-02-20,Clothing,3,495.71,1487.1299999999999
North,Store_18,2021-03-04,Electronics,5,112.72,563.6
South,Store_9,2020-04-19,Clothing,9,220.66,1985.94
South,Store_20,2021-12-27,Sports,17,138.72,2358.24
West,Store_12,2020-01-28,Home & Kitchen,5,106.31,531.55
South,Store_10,2020-11-16,Home & Kitchen,12,133.53,1602.3600000000001
West,Store_1,2021-03-12,Toys,2,56.69,113.38
East,Store_15,2021-01-21,Electronics,18,236.67,4260.0599999999995
North,Store_20,2021-08-01,Toys,11,313.19,3445.09
East,Store_20,2021-05-17,Clothing,8,75.62,604.96
North,Store_7,2020-05-28,Electronics,6,348.38,2090.2799999999997
South,Store_1,2020-11-08,Home & Kitchen,11,74.58,820.38
West,Store_6,2020-01-29,Sports,7,263.89,1847.23
South,Store_16,2020-04-06,Clothing,15,371.36,5570.400000000001
North,Store_16,2020-10-30,Home & Kitchen,15,240.72,3610.8
North,Store_10,2021-04-24,Sports,13,275.4,3580.2
South,Store_17,2020-12-27,Sports,1,319.15,319.15
North,Store_19,2020-06-21,Electronics,11,292.06,3212.66
North,Store_11,2021-07-28,Clothing,4,124.22,496.88
East,Store_2,2020-10-11,Electronics,5,231.53,1157.65
South,Store_1,2020-07-23,Toys,14,270.52,3787.2799999999997
East,Store_8,2021-03-22,Sports,16,413.18,6610.88
South,Store_7,2020-07-06,Home & Kitchen,11,488.33,5371.63
East,Store_4,2021-12-15,Home & Kitchen,6,442.56,2655.36
West,Store_2,2021-10-04,Toys,9,149.34,1344.06
North,Store_19,2020-03-02,Electronics,2,362.75,725.5
North,Store_1,2021-11-01,Toys,4,50.96,203.84
South,Store_1,2020-04-24,Electronics,14,328.58,4600.12
South,Store_9,2020-07-22,Toys,14,444.81,6227.34
South,Store_15,2021-02-09,Toys,1,69.42,69.42
East,Store_7,2020-02-08,Clothing,3,371.0,1113.0
South,Store_19,2020-07-27,Clothing,9,102.82,925.3799999999999
North,Store_3,2021-03-16,Clothing,13,89.8,1167.3999999999999
South,Store_4,2021-08-17,Electronics,14,349.06,4886.84
North,Store_19,2021-11-15,Home & Kitchen,11,269.3,2962.3
East,Store_15,2021-04-17,Electronics,3,113.46,340.38
North,Store_19,2021-03-04,Home & Kitchen,8,464.75,3718.0
West,Store_8,2020-04-18,Electronics,4,226.3,905.2
North,Store_7,2021-05-02,Electronics,17,39.34,668.7800000000001
West,Store_1,2020-08-17,Clothing,5,56.5,282.5
East,Store_9,2020-02-17,Toys,16,27.74,443.84
North,Store_17,2020-04-22,Toys,1,68.66,68.66
East,Store_12,2020-12-07,Electronics,11,72.32,795.52
East,Store_17,2021-08-18,Sports,14,13.55,189.70000000000002
West,Store_10,2021-09-28,Sports,14,234.79,3287.06
East,Store_10,2020-07-11,Toys,16,89.02,1424.32
North,Store_5,2020-02-16,Home & Kitchen,1,499.56,499.56
West,Store_8,2020-06-04,Clothing,11,79.25,871.75
East,Store_8,2020-04-09,Clothing,10,255.66,2556.6
South,Store_8,2020-11-01,Toys,17,331.33,5632.61
West,Store_1,2021-04-01,Clothing,14,355.74,4980.360000000001
North,Store_15,2021-04-05,Electronics,13,180.82,2350.66
North,Store_15,2021-06-08,Clothing,6,280.12,1680.72
South,Store_4,2021-01-03,Toys,3,282.38,847.14
West,Store_13,2020-01-23,Toys,7,451.26,3158.8199999999997
South,Store_19,2020-04-07,Home & Kitchen,3,61.25,183.75
West,Store_11,2021-12-17,Electronics,17,266.9,4537.299999999999
West,Store_5,2021-12-03,Electronics,2,161.01,322.02
South,Store_15,2021-06-02,Home & Kitchen,17,194.5,3306.5
South,Store_6,2021-04-14,Clothing,5,98.32,491.59999999999997
West,Store_16,2021-10-14,Toys,3,276.22,828.6600000000001
East,Store_19,2021-03-05,Toys,6,420.0,2520.0
West,Store_14,2020-05-20,Sports,12,52.42,629.04
North,Store_9,2021-01-14,Sports,3,71.28,213.84
North,Store_17,2020-12-29,Electronics,6,424.74,2548.44
South,Store_17,2021-07-11,Toys,18,247.49,4454.82
West,Store_18,2020-06-23,Sports,15,249.27,3739.05
East,Store_13,2020-03-21,Home & Kitchen,13,482.55,6273.150000000001
East,Store_10,2021-10-31,Toys,7,159.57,1116.99
South,Store_11,2020-05-06,Clothing,6,122.58,735.48
South,Store_15,2021-07-25,Electronics,17,321.04,5457.68
South,Store_2,2020-10-11,Clothing,1,398.71,398.71
South,Store_20,2020-07-01,Sports,12,137.17,1646.04
East,Store_9,2020-12-27,Toys,16,359.64,5754.24
North,Store_9,2021-11-08,Home & Kitchen,17,492.34,8369.779999999999
East,Store_4,2020-01-19,Toys,11,69.36,762.96
North,Store_6,2020-04-02,Toys,5,52.55,262.75
North,Store_13,2021-07-12,Electronics,6,145.12,870.72
North,Store_3,2021-04-09,Sports,10,488.15,4881.5
East,Store_13,2020-12-22,Clothing,7,23.0,161.0
West,Store_20,2020-05-17,Sports,1,329.42,329.42
South,Store_16,2020-08-13,Toys,1,346.97,346.97
South,Store_9,2021-06-20,Home & Kitchen,5,37.9,189.5
West,Store_17,2020-08-03,Clothing,7,366.42,2564.94
East,Store_6,2021-09-29,Clothing,7,162.39,1136.73
East,Store_9,2020-07-12,Home & Kitchen,8,481.34,3850.72
West,Store_1,2020-04-18,Home & Kitchen,2,434.5,869.0
North,Store_12,2021-05-07,Toys,14,472.98,6621.72
East,Store_17,2021-04-01,Toys,5,437.42,2187.1
North,Store_17,2020-12-06,Clothing,7,238.87,1672.0900000000001
East,Store_6,2021-03-21,Clothing,10,170.31,1703.1
West,Store_11,2020-10-10,Electronics,15,282.7,4240.5
South,Store_15,2021-06-23,Toys,19,436.38,8291.22
South,Store_12,2021-07-09,Home & Kitchen,15,371.17,5567.55
South,Store_13,2021-05-11,Home & Kitchen,18,43.23,778.14
East,Store_8,2021-04-05,Toys,12,179.14,2149.68
West,Store_8,2021-11-20,Sports,19,104.75,1990.25
North,Store_9,2020-11-25,Home & Kitchen,16,151.46,2423.36
South,Store_17,2020-01-27,Electronics,9,386.33,3476.97
North,Store_8,2020-06-22,Electronics,16,311.34,4981.44
South,Store_16,2021-10-08,Sports,5,184.34,921.7
North,Store_3,2021-04-07,Electronics,1,311.05,311.05
East,Store_18,2021-08-22,Toys,19,434.94,8263.86
East,Store_11,2020-07-20,Sports,4,137.73,550.92
North,Store_7,2021-05-29,Clothing,2,237.56,475.12
East,Store_8,2021-01-04,Toys,3,292.64,877.92
North,Store_10,2021-11-09,Home & Kitchen,13,97.17,1263.21
East,Store_11,2021-08-18,Toys,4,175.09,700.36
East,Store_16,2021-12-03,Sports,3,396.39,1189.17
North,Store_16,2020-07-31,Electronics,8,468.44,3747.52
South,Store_19,2020-09-11,Clothing,19,318.47,6050.93
South,Store_14,2021-10-04,Sports,17,113.34,1926.78
