Region,Store,Date,ProductCategory,UnitsSold,UnitPrice,Revenue
North,Store_6,2021-07-19,Home & Kitchen,13,440.78,5730.139999999999
North,Store_12,2021-09-04,Home & Kitchen,17,206.14,3504.38
North,Store_5,2021-01-06,Sports,4,400.75,1603.0
North,Store_4,2020-07-29,Electronics,17,433.07,7362.19
North,Store_14,2020-10-18,Clothing,17,312.43,5311.31
North,Store_12,2020-02-04,Electronics,16,475.8,7612.8
North,Store_10,2020-12-16,Toys,19,471.8,8964.2
North,Store_12,2021-07-08,Electronics,19,134.45,2554.55
North,Store_6,2020-04-29,Toys,2,49.66,99.32
North,Store_20,2021-05-02,Electronics,5,205.88,1029.4
North,Store_6,2020-10-10,Clothing,6,210.55,1263.3000000000002
North,Store_6,2020-03-10,Toys,6,217.27,1303.62
North,Store_4,2021-04-12,Electronics,11,368.11,4049.21
North,Store_20,2021-09-25,Sports,15,74.34,1115.1
North,Store_20,2020-04-29,Clothing,5,472.03,2360.15
North,Store_11,2021-02-14,Clothing,4,323.57,1294.28
North,Store_7,2021-04-10,Sports,11,326.55,3592.05
North,Store_19,2020-01-06,Sports,5,116.05,580.25
North,Store_10,2021-07-07,Clothing,5,223.95,1119.75
North,Store_2,2021-09-04,Toys,17,298.92,5081.64
North,Store_16,2020-04-04,Clothing,18,34.58,622.4399999999999
North,Store_3,2020-03-26,Home & Kitchen,19,102.8,1953.2
North,Store_3,2021-04-20,Clothing,8,58.14,465.12
North,Store_11,2020-07-19,Electronics,14,287.54,4025.56
North,Store_3,2021-10-18,Home & Kitchen,7,232.09,1624.63
North,Store_19,2020-09-18,Sports,7,174.01,1218.07
North,Store_12,2020-04-19,Electronics,1,120.97,120.97
North,Store_5,2020-12-11,Home & Kitchen,3,160.2,480.6
North,Store_2,2021-02-10,Sports,10,450.96,4509.599999999999
North,Store_2,2020-07-06,Clothing,7,380.35,2662.4500000000003
North,Store_6,2021-03-20,Toys,17,446.37,7588.29
North,Store_9,2021-04-18,Toys,1,267.7,267.7
North,Store_6,2020-07-08,Toys,17,309.53,5262.009999999999
North,Store_15,2021-02-13,Toys,1,337.37,337.37
North,Store_18,2021-08-30,Home & Kitchen,3,465.82,1397.46
North,Store_10,2020-02-08,Home & Kitchen,9,437.93,3941.37
North,Store_18,2021-05-30,Home & Kitchen,11,95.87,1054.5700000000002
North,Store_19,2021-04-11,Electronics,10,419.01,4190.1
North,Store_19,2021-04-04,Electronics,18,159.25,2866.5
North,Store_14,2020-06-04,Sports,1,307.61,307.61
North,Store_17,2020-05-22,Sports,10,191.32,1913.2
North,Store_8,2021-12-25,Home & Kitchen,1,475.24,475.24
North,Store_7,2020-09-30,Home & Kitchen,17,417.48,7097.16
North,Store_19,2020-05-03,Home & Kitchen,6,326.39,1958.34
North,Store_6,2020-10-28,Toys,17,232.36,3950.12
North,Store_8,2021-01-08,Home & Kitchen,6,110.81,664.86
North,Store_10,2020-11-27,Home & Kitchen,13,321.27,4176.51
North,Store_5,2020-04-12,Sports,5,258.09,1290.4499999999998
North,Store_2,2020-05-03,Toys,13,143.63,1867.19
North,Store_13,2021-08-29,Clothing,6,89.93,539.58
North,Store_4,2021-10-19,Sports,5,73.25,366.25
North,Store_1,2021-12-20,Electronics,17,106.65,1813.05
North,Store_8,2021-09-20,Home & Kitchen,3,477.18,1431.54
North,Store_3,2020-11-02,Home & Kitchen,10,391.25,3912.5
North,Store_6,2021-05-10,Home & Kitchen,8,314.17,2513.36
North,Store_3,2021-02-27,Sports,8,236.22,1889.76
North,Store_8,2020-11-15,Electronics,19,412.42,7835.98
North,Store_10,2021-08-04,Electronics,10,58.76,587.6
North,Store_18,2021-04-29,Electronics,9,326.94,2942.46
North,Store_13,2020-08-17,Electronics,10,431.14,4311.4
North,Store_9,2020-06-18,Toys,17,375.06,6376.02
North,Store_15,2020-09-02,Electronics,6,480.14,2880.84
North,Store_6,2021-06-23,Home & Kitchen,15,323.35,4850.25
North,Store_5,2021-08-15,Home & Kitchen,5,466.74,2333.7
North,Store_9,2021-05-27,Clothing,17,40.24,684.08
North,Store_2,2020-07-24,Electronics,10,251.98,2519.8
North,Store_20,2020-12-21,Electronics,12,453.26,5439.12
North,Store_4,2021-01-18,Sports,14,461.46,6460.44
North,Store_5,2020-02-02,Clothing,8,118.61,948.88
North,Store_8,2020-07-03,Toys,15,33.19,497.85
North,Store_13,2020-08-16,Electronics,4,445.44,1781.76
North,Store_9,2021-11-28,Clothing,3,265.45,796.3499999999999
North,Store_2,2020-03-01,Home & Kitchen,11,176.39,1940.29
North,Store_7,2021-01-31,Electronics,18,185.71,3342.78
North,Store_18,2020-09-03,Electronics,5,144.73,723.65
North,Store_6,2021-06-01,Toys,14,151.01,2114.14
North,Store_4,2020-11-16,Home & Kitchen,6,106.48,638.88
North,Store_9,2021-02-13,Electronics,3,167.09,501.27
North,Store_15,2020-01-14,Toys,15,362.57,5438.55
North,Store_13,2021-04-09,Electronics,4,334.92,1339.68
North,Store_19,2021-07-27,Toys,13,469.22,6099.860000000001
North,Store_11,2021-09-02,Home & Kitchen,15,265.52,3982.8
North,Store_3,2021-04-28,Sports,2,235.81,471.62
North,Store_11,2020-08-17,Sports,15,193.9,2908.5
North,Store_4,2021-04-30,Clothing,9,414.57,3731.13
North,Store_15,2020-07-15,Home & Kitchen,14,344.65,4825.099999999999
North,Store_16,2020-11-29,Clothing,19,172.06,3269.14
North,Store_16,2021-12-15,Home & Kitchen,3,278.71,836.1299999999999
North,Store_1,2020-01-11,Clothing,19,128.52,2441.88
North,Store_19,2020-01-10,Home & Kitchen,16,460.47,7367.52
North,Store_16,2020-09-18,Clothing,3,243.37,730.11
North,Store_9,2021-05-25,Sports,7,123.94,867.5799999999999
North,Store_18,2020-05-18,Sports,10,19.13,191.3
North,Store_17,2021-05-18,Electronics,12,258.07,3096.84
North,Store_3,2020-01-17,Clothing,11,444.63,4890.93
North,Store_10,2020-03-24,Sports,4,454.09,1816.36
North,Store_12,2020-10-31,Home & Kitchen,19,486.81,9249.39
North,Store_10,2021-09-25,Sports,2,478.14,956.28
North,Store_6,2021-04-21,Electronics,8,9.21,73.68
North,Store_7,2020-01-09,Clothing,15,425.1,6376.5
North,Store_10,2020-07-23,Toys,11,192.03,2112.33
North,Store_1,2021-04-13,Electronics,9,359.2,3232.8
North,Store_7,2021-04-19,Electronics,18,404.72,7284.960000000001
North,Store_6,2020-02-08,Toys,1,468.73,468.73
North,Store_5,2021-09-14,Toys,4,255.18,1020.72
North,Store_6,2020-04-21,Clothing,6,395.99,2375.94
North,Store_2,2021-02-02,Home & Kitchen,12,229.57,2754.84
North,Store_9,2020-06-14,Clothing,10,405.97,4059.7
North,Store_15,2020-01-20,Clothing,19,469.56,8921.64
North,Store_10,2021-09-13,Clothing,5,377.27,1886.35
North,Store_3,2020-07-02,Toys,19,79.05,1501.95
North,Store_3,2020-01-25,Clothing,7,166.32,1164.24
North,Store_11,2020-11-26,Home & Kitchen,11,44.75,492.25
North,Store_18,2021-11-03,Home & Kitchen,18,399.69,7194.42
North,Store_8,2020-06-10,Home & Kitchen,5,252.03,1260.15
North,Store_13,2021-02-09,Electronics,10,461.96,4619.599999999999
North,Store_7,2021-11-09,Clothing,18,302.52,5445.36
North,Store_2,2021-12-12,Toys,7,269.73,1888.11
North,Store_9,2020-10-04,Clothing,6,164.61,987.66
North,Store_2,2020-11-05,Electronics,13,353.26,4592.38
North,Store_4,2021-04-09,Home & Kitchen,10,236.46,2364.6
North,Store_10,2021-04-21,Electronics,6,424.4,2546.4
North,Store_13,2020-04-25,Home & Kitchen,5,271.75,1358.75
North,Store_8,2021-12-04,Toys,10,210.22,2102.2
North,Store_19,2021-02-05,Home & Kitchen,2,274.34,548.68
North,Store_18,2021-11-12,Home & Kitchen,13,320.97,4172.610000000001
North,Store_12,2020-10-09,Electronics,19,423.31,8042.89
North,Store_20,2020-03-11,Clothing,18,20.84,375.12
North,Store_18,2020-12-30,Electronics,18,303.26,5458.68
North,Store_4,2020-09-30,Toys,1,53.0,53.0
North,Store_3,2021-04-04,Electronics,12,292.54,3510.4800000000005
North,Store_12,2020-03-14,Sports,11,180.11,1981.21
North,Store_16,2020-08-26,Electronics,7,115.06,805.4200000000001
North,Store_15,2021-02-27,Home & Kitchen,5,291.24,1456.2
North,Store_12,2020-01-06,Home & Kitchen,15,295.81,4437.15
North,Store_3,2021-02-20,Clothing,18,396.15,7130.7
North,Store_15,2021-08-02,Sports,7,426.47,2985.29
North,Store_6,2021-06-28,Electronics,6,100.27,601.62
North,Store_7,2021-11-27,Electronics,11,276.88,3045.68
North,Store_4,2021-01-27,Electronics,5,292.35,1461.75
North,Store_17,2021-07-25,Sports,3,366.17,1098.51
North,Store_18,2021-07-22,Toys,15,214.34,3215.1
North,Store_17,2021-05-28,Sports,1,470.24,470.24
North,Store_4,2020-01-27,Toys,14,421.51,5901.139999999999
North,Store_11,2021-03-19,Toys,3,415.6,1246.8000000000002
North,Store_20,2021-03-28,Clothing,19,293.55,5577.45
North,Store_11,2021-02-01,Electronics,17,320.79,5453.43
North,Store_11,2020-04-10,Electronics,18,169.03,3042.54
North,Store_9,2021-01-28,Electronics,1,256.07,256.07
North,Store_16,2021-03-14,Home & Kitchen,15,71.7,1075.5
North,Store_2,2020-01-29,Toys,19,320.69,6093.11
North,Store_7,2021-04-13,Home & Kitchen,18,182.94,3292.92
North,Store_12,2021-07-24,Toys,8,74.05,592.4
North,Store_11,2020-12-08,Electronics,3,305.25,915.75
North,Store_12,2021-09-14,Home & Kitchen,5,307.07,1535.35
North,Store_13,2020-09-12,Clothing,19,311.92,5926.4800000000005
North,Store_12,2021-09-13,Electronics,15,162.14,2432.1
North,Store_12,2020-05-24,Clothing,17,149.84,2547.28
North,Store_19,2020-04-19,Sports,19,411.08,7810.519999999999
North,Store_12,2021-01-23,Home & Kitchen,8,147.09,1176.72
North,Store_15,2021-08-10,Home & Kitchen,4,218.03,872.12
North,Store_7,2021-01-27,Clothing,14,123.12,1723.68
North,Store_4,2021-09-05,Sports,16,110.69,1771.04
North,Store_17,2021-10-06,Clothing,19,176.37,3351.03
North,Store_1,2021-09-17,Electronics,10,196.61,1966.1
North,Store_5,2020-02-06,Clothing,8,283.81,2270.48
North,Store_19,2020-02-25,Home & Kitchen,4,237.09,948.36
North,Store_1,2021-04-21,Home & Kitchen,1,412.81,412.81
North,Store_5,2020-03-07,Electronics,16,126.39,2022.24
North,Store_10,2021-12-20,Electronics,4,200.14,800.56
North,Store_5,2020-11-03,Toys,8,477.4,3819.2
North,Store_14,2021-03-23,Home & Kitchen,19,352.76,6702.44
North,Store_7,2020-01-15,Sports,17,450.85,7664.450000000001
North,Store_12,2021-04-24,Clothing,18,275.52,4959.36
North,Store_6,2021-04-23,Home & Kitchen,9,98.8,889.1999999999999
North,Store_3,2021-08-01,Sports,18,359.99,6479.82
North,Store_2,2020-01-21,Clothing,10,41.63,416.3
North,Store_16,2021-09-02,Toys,2,498.22,996.44
North,Store_9,2020-11-17,Home & Kitchen,19,429.11,8153.09
North,Store_12,2020-10-14,Toys,6,485.28,2911.68
North,Store_18,2021-10-29,Electronics,12,43.51,522.12
North,Store_16,2020-11-10,Electronics,1,496.82,496.82
North,Store_14,2020-01-10,Electronics,12,308.87,3706.44
North,Store_15,2021-08-08,Toys,3,490.44,1471.32
North,Store_8,2021-04-09,Home & Kitchen,12,449.44,5393.28
North,Store_20,2020-08-23,Electronics,13,59.84,777.9200000000001
North,Store_9,2020-04-25,Toys,17,279.34,4748.78
North,Store_9,2020-06-23,Clothing,2,203.56,407.12
North,Store_2,2021-07-16,Electronics,6,120.8,724.8
North,Store_8,2020-07-17,Toys,19,225.83,4290.77
North,Store_15,2021-08-19,Toys,9,216.45,1948.05
North,Store_17,2020-02-17,Electronics,14,236.37,3309.1800000000003
North,Store_14,2021-01-04,Sports,15,164.12,2461.8
North,Store_6,2020-05-01,Sports,19,168.21,3195.99
North,Store_14,2021-01-24,Clothing,8,395.83,3166.64
North,Store_9,2021-07-11,Sports,18,307.58,5536.44
North,Store_16,2020-04-21,Toys,1,200.26,200.26
North,Store_4,2020-08-24,Toys,7,497.44,3482.08
North,Store_5,2021-06-17,Home & Kitchen,4,37.6,150.4
North,Store_19,2021-02-20,Home & Kitchen,11,462.53,5087.83
North,Store_7,2021-07-13,Clothing,18,272.3,4901.400000000001
North,Store_18,2020-10-25,Sports,11,200.46,2205.06
North,Store_2,2021-06-22,Sports,16,131.77,2108.32
North,Store_15,2021-12-09,Electronics,11,85.2,937.2
North,Store_18,2021-01-05,Home & Kitchen,11,415.52,4570.719999999999
North,Store_9,2020-01-26,Electronics,15,97.42,1461.3
North,Store_19,2020-09-14,Toys,19,235.24,4469.56
North,Store_17,2020-12-12,Electronics,5,313.36,1566.8000000000002
North,Store_3,2020-04-28,Home & Kitchen,2,323.35,646.7
North,Store_11,2020-11-06,Sports,16,259.23,4147.68
North,Store_11,2021-07-14,Home & Kitchen,1,178.99,178.99
North,Store_19,2020-09-22,Home & Kitchen,14,211.98,2967.72
North,Store_17,2020-05-20,Home & Kitchen,13,146.13,1899.69
North,Store_15,2020-09-25,Clothing,12,376.44,4517.28
North,Store_16,2020-10-11,Electronics,16,408.81,6540.96
North,Store_20,2021-07-02,Home & Kitchen,16,284.04,4544.64
North,Store_19,2021-07-02,Clothing,3,13.77,41.31
North,Store_4,2021-12-10,Electronics,1,102.55,102.55
North,Store_19,2020-01-08,Toys,8,315.77,2526.16
North,Store_14,2021-09-11,Clothing,9,175.43,1578.87
North,Store_14,2021-09-20,Electronics,3,51.49,154.47
North,Store_19,2021-11-08,Home & Kitchen,3,187.01,561.03
North,Store_9,2021-07-08,Sports,9,93.84,844.5600000000001
North,Store_2,2020-02-07,Sports,13,379.19,4929.47
North,Store_1,2020-02-05,Sports,12,204.46,2453.52
North,Store_1,2021-07-24,Clothing,5,79.16,395.8
North,Store_19,2020-01-11,Electronics,8,476.3,3810.4
North,Store_4,2021-03-04,Electronics,13,137.01,1781.13
North,Store_4,2020-12-30,Toys,7,410.39,2872.73
North,Store_19,2021-08-27,Sports,3,254.09,762.27
North,Store_2,2021-05-20,Toys,2,359.32,718.64
North,Store_17,2020-03-14,Toys,11,318.73,3506.03
North,Store_15,2021-12-11,Clothing,18,279.12,5024.16
North,Store_19,2020-10-27,Clothing,5,264.56,1322.8
North,Store_8,2021-02-24,Sports,15,212.99,3194.8500000000004
North,Store_16,2020-01-31,Electronics,11,359.52,3954.72
North,Store_8,2021-03-06,Clothing,5,448.73,2243.65
North,Store_16,2020-03-17,Toys,7,476.47,3335.29
North,Store_10,2020-12-26,Toys,10,156.86,1568.6
North,Store_10,2020-01-21,Home & Kitchen,3,26.45,79.35
North,Store_3,2021-03-06,Clothing,17,300.98,5116.66
North,Store_17,2021-08-14,Clothing,1,77.52,77.52
North,Store_14,2021-11-28,Toys,14,151.02,2114.28
North,Store_7,2020-11-20,Toys,17,306.7,5213.9
North,Store_3,2021-09-30,Clothing,9,454.18,4087.62
North,Store_10,2021-09-14,Toys,19,118.09,2243.71
North,Store_8,2021-12-17,Home & Kitchen,8,329.08,2632.64
North,Store_18,2020-07-16,Home & Kitchen,1,112.97,112.97
North,Store_12,2021-03-06,Clothing,7,326.88,2288.16
North,Store_2,2021-05-07,Electronics,12,359.94,4319.28
North,Store_3,2021-03-03,Sports,10,201.18,2011.8
North,Store_20,2021-10-25,Sports,10,174.24,1742.4
North,Store_19,2021-11-29,Clothing,17,415.2,7058.4
North,Store_4,2020-06-08,Electronics,10,245.61,2456.1000000000004
North,Store_9,2020-09-11,Electronics,19,213.94,4064.86
North,Store_11,2021-03-14,Clothing,4,393.74,1574.96
North,Store_1,2020-06-28,Clothing,7,424.11,2968.77
North,Store_5,2020-07-05,Electronics,10,496.17,4961.7
North,Store_16,2020-08-12,Sports,4,55.92,223.68
North,Store_4,2021-07-12,Sports,8,319.83,2558.64
North,Store_16,2020-02-25,Home & Kitchen,8,281.59,2252.72
North,Store_10,2021-01-05,Sports,8,50.7,405.6
North,Store_12,2021-05-30,Sports,17,107.49,1827.33
North,Store_19,2021-08-01,Sports,10,76.09,760.9000000000001
North,Store_12,2021-06-04,Toys,15,310.07,4651.05
North,Store_16,2021-04-21,Electronics,12,108.56,1302.72
North,Store_13,2021-04-16,Clothing,18,145.59,2620.62
North,Store_9,2020-08-17,Sports,13,455.77,5925.01
North,Store_18,2021-05-05,Electronics,4,206.47,825.88
North,Store_10,2021-02-12,Electronics,8,215.06,1720.48
North,Store_15,2020-05-09,Toys,6,444.51,2667.06
North,Store_3,2020-06-09,Clothing,15,167.7,2515.5
North,Store_2,2021-12-13,Toys,1,196.95,196.95
North,Store_20,2021-08-15,Sports,13,16.99,220.87
North,Store_13,2020-09-02,Toys,10,464.88,4648.8
North,Store_13,2020-09-22,Toys,8,373.8,2990.4
North,Store_17,2021-12-27,Home & Kitchen,10,311.63,3116.3
North,Store_12,2021-11-02,Home & Kitchen,7,300.77,2105.39
North,Store_13,2021-06-27,Sports,1,251.33,251.33
North,Store_6,2020-06-20,Toys,3,89.57,268.71
North,Store_12,2020-05-01,Toys,14,251.7,3523.8
North,Store_15,2021-01-18,Sports,12,296.36,3556.32
North,Store_11,2020-06-18,Clothing,3,59.32,177.96
North,Store_5,2021-06-10,Toys,5,48.68,243.4
North,Store_2,2020-09-15,Electronics,1,435.18,435.18
North,Store_11,2020-03-01,Home & Kitchen,16,351.17,5618.72
North,Store_7,2021-11-26,Sports,19,271.99,5167.81
North,Store_18,2021-11-09,Sports,5,95.07,475.35
North,Store_18,2020-02-18,Electronics,16,247.27,3956.32
North,Store_16,2020-08-16,Electronics,12,440.42,5285.04
North,Store_12,2021-02-26,Electronics,13,157.15,2042.95
North,Store_16,2021-02-14,Sports,7,307.04,2149.28
North,Store_19,2021-12-17,Electronics,13,370.47,4816.110000000001
North,Store_18,2020-07-03,Clothing,2,19.94,39.88
North,Store_1,2020-12-25,Sports,18,333.18,5997.24
North,Store_7,2020-06-11,Clothing,17,64.51,1096.67
North,Store_16,2021-09-02,Sports,18,11.62,209.16
North,Store_20,2020-08-13,Toys,18,428.87,7719.66
North,Store_12,2021-05-26,Clothing,10,213.41,2134.1
North,Store_1,2020-11-13,Home & Kitchen,1,42.54,42.54
North,Store_11,2020-08-17,Sports,7,400.46,2803.22
North,Store_12,2021-02-07,Sports,6,52.32,313.92
North,Store_16,2021-10-14,Home & Kitchen,1,411.55,411.55
North,Store_13,2020-10-31,Toys,13,423.27,5502.51
North,Store_20,2020-07-03,Clothing,11,446.59,4912.49
North,Store_5,2021-12-21,Sports,9,216.83,1951.47
North,Store_3,2020-09-18,Home & Kitchen,11,134.16,1475.76
North,Store_1,2020-06-09,Toys,1,69.57,69.57
North,Store_11,2020-10-20,Clothing,11,72.68,799.48
North,Store_8,2020-05-08,Toys,19,80.81,1535.39
North,Store_2,2021-08-25,Home & Kitchen,13,81.36,1057.68
North,Store_2,2021-10-23,Toys,12,104.81,1257.72
North,Store_9,2021-01-12,Sports,1,471.46,471.46
North,Store_14,2020-06-25,Sports,8,157.67,1261.36
North,Store_12,2020-02-16,Sports,3,249.54,748.62
North,Store_10,2020-01-30,Sports,10,166.77,1667.7
North,Store_9,2021-12-05,Sports,11,296.58,3262.38
North,Store_8,2021-07-30,Home & Kitchen,6,322.36,1934.16
North,Store_18,2020-07-26,Clothing,16,336.17,5378.72
North,Store_16,2021-03-24,Home & Kitchen,19,456.8,8679.2
North,Store_16,2021-05-16,Clothing,3,257.04,771.1200000000001
North,Store_20,2020-01-13,Electronics,19,119.57,2271.83
North,Store_2,2021-11-01,Clothing,11,52.98,582.78
North,Store_5,2021-09-25,Toys,7,360.35,2522.4500000000003
North,Store_2,2021-07-22,Sports,10,180.65,1806.5
North,Store_19,2020-08-23,Toys,12,48.39,580.6800000000001
North,Store_16,2021-04-24,Home & Kitchen,4,262.1,1048.4
North,Store_6,2021-01-10,Home & Kitchen,7,453.68,3175.76
North,Store_6,2020-10-10,Clothing,1,40.54,40.54
North,Store_12,2021-01-05,Home & Kitchen,18,165.45,2978.1
North,Store_2,2021-05-27,Clothing,2,187.85,375.7
North,Store_12,2020-07-13,Electronics,1,432.69,432.69
North,Store_11,2021-09-16,Clothing,12,52.47,629.64
North,Store_4,2021-04-09,Toys,7,95.63,669.41
North,Store_17,2020-03-16,Home & Kitchen,16,297.93,4766.88
North,Store_7,2020-10-13,Electronics,5,50.88,254.4
North,Store_15,2020-06-15,Home & Kitchen,1,130.79,130.79
North,Store_9,2021-06-29,Clothing,15,27.98,419.7
North,Store_13,2020-07-20,Electronics,10,154.8,1548.0
North,Store_8,2021-05-27,Sports,1,261.87,261.87
North,Store_13,2021-06-12,Clothing,3,309.81,929.43
North,Store_4,2021-03-15,Toys,6,65.2,391.2000000000001
North,Store_16,2020-11-01,Home & Kitchen,12,73.84,886.08
North,Store_16,2020-07-29,Home & Kitchen,6,198.13,1188.78
North,Store_5,2020-12-20,Clothing,11,45.46,500.06
North,Store_16,2020-03-15,Toys,4,17.94,71.76
North,Store_2,2020-11-23,Home & Kitchen,11,430.65,4737.15
North,Store_19,2020-02-22,Clothing,13,421.17,5475.21
North,Store_2,2021-02-20,Clothing,5,135.2,676.0
North,Store_8,2020-08-30,Home & Kitchen,1,12.28,12.28
North,Store_7,2021-09-19,Clothing,15,496.28,7444.2
North,Store_3,2020-07-03,Home & Kitchen,13,128.42,1669.4599999999998
North,Store_14,2020-05-18,Clothing,8,40.9,327.2
North,Store_7,2021-01-21,Clothing,3,480.28,1440.84
North,Store_14,2021-09-05,Clothing,15,200.19,3002.85
North,Store_15,2021-02-05,Electronics,11,412.66,4539.26
North,Store_4,2021-01-31,Clothing,4,27.71,110.84
North,Store_19,2021-11-24,Electronics,6,81.27,487.62
North,Store_18,2021-10-06,Electronics,2,99.43,198.86
North,Store_6,2021-12-11,Electronics,11,404.35,4447.85
North,Store_17,2020-10-01,Sports,13,403.23,5241.99
North,Store_4,2021-01-06,Sports,7,177.99,1245.93
North,Store_19,2020-04-05,Sports,9,494.13,4447.17
North,Store_5,2021-10-13,Toys,5,385.33,1926.65
North,Store_16,2020-11-05,Sports,19,254.94,4843.86
North,Store_15,2020-10-15,Sports,2,204.1,408.2
North,Store_4,2020-12-07,Electronics,4,223.06,892.24
North,Store_18,2020-08-13,Clothing,9,230.95,2078.55
North,Store_9,2020-04-19,Clothing,2,29.11,58.22
North,Store_17,2021-12-22,Clothing,8,222.93,1783.44
North,Store_18,2021-12-08,Home & Kitchen,11,135.63,1491.9299999999998
North,Store_19,2020-09-30,Electronics,18,144.79,2606.22
North,Store_8,2021-10-20,Clothing,10,123.67,1236.7
North,Store_20,2020-02-02,Sports,17,335.72,5707.240000000001
North,Store_20,2020-11-20,Clothing,6,308.65,1851.9
North,Store_15,2021-05-14,Sports,6,85.83,514.98
North,Store_3,2020-05-09,Home & Kitchen,1,264.71,264.71
North,Store_1,2021-02-23,Toys,9,364.07,3276.63
North,Store_9,2020-05-11,Home & Kitchen,7,295.76,2070.32
North,Store_16,2021-11-23,Toys,7,152.25,1065.75
North,Store_15,2020-05-27,Sports,2,220.06,440.12
North,Store_17,2020-01-25,Toys,16,201.19,3219.04
North,Store_10,2021-04-24,Home & Kitchen,15,216.07,3241.05
North,Store_13,2021-05-26,Home & Kitchen,12,170.45,2045.4
North,Store_15,2021-06-07,Sports,5,30.18,150.9
North,Store_5,2021-06-30,Toys,19,258.06,4903.14
North,Store_13,2021-03-07,Home & Kitchen,6,376.64,2259.84
North,Store_17,2021-03-11,Sports,11,407.73,4485.030000000001
North,Store_15,2021-11-27,Home & Kitchen,4,217.81,871.24
North,Store_18,2020-05-15,Electronics,13,303.24,3942.12
North,Store_12,2021-05-15,Clothing,8,133.9,1071.2
North,Store_17,2020-02-22,Toys,12,73.44,881.28
North,Store_2,2021-04-24,Clothing,5,328.56,1642.8
North,Store_9,2021-06-08,Sports,7,159.74,1118.18
North,Store_6,2020-02-27,Clothing,2,218.9,437.8
North,Store_7,2020-08-21,Toys,12,498.12,5977.4400000000005
North,Store_15,2020-06-14,Home & Kitchen,6,320.68,1924.08
North,Store_8,2021-02-12,Electronics,19,180.41,3427.79
North,Store_5,2021-08-14,Sports,13,412.66,5364.58
North,Store_20,2021-12-22,Sports,15,169.56,2543.4
North,Store_8,2021-10-04,Electronics,10,126.32,1263.1999999999998
North,Store_4,2020-06-18,Toys,1,380.5,380.5
North,Store_18,2020-07-24,Sports,7,236.82,1657.74
North,Store_13,2020-08-08,Electronics,1,454.72,454.72
North,Store_15,2020-08-15,Electronics,13,120.2,1562.6
North,Store_7,2021-02-09,Home & Kitchen,14,338.75,4742.5
North,Store_7,2021-02-08,Electronics,16,248.36,3973.76
North,Store_11,2020-07-14,Clothing,5,155.06,775.3
North,Store_11,2020-03-01,Sports,13,321.02,4173.26
North,Store_8,2020-01-29,Sports,5,84.47,422.35
North,Store_8,2021-08-28,Clothing,10,484.82,4848.2
North,Store_15,2021-04-25,Electronics,11,226.89,2495.79
North,Store_10,2021-09-18,Toys,5,341.99,1709.95
North,Store_11,2021-02-17,Clothing,7,285.48,1998.36
North,Store_13,2020-06-21,Toys,17,441.24,7501.08
North,Store_3,2020-04-30,Electronics,17,29.35,498.9500000000001
North,Store_11,2021-02-09,Clothing,6,396.11,2376.66
North,Store_13,2020-02-28,Toys,13,89.15,1158.95
North,Store_20,2020-09-24,Home & Kitchen,16,30.6,489.6
North,Store_18,2021-11-28,Clothing,3,289.04,867.1200000000001
North,Store_19,2020-05-01,Clothing,6,346.72,2080.32
North,Store_4,2020-05-14,Electronics,17,241.92,4112.639999999999
North,Store_3,2021-02-09,Electronics,13,235.88,3066.44
North,Store_7,2021-08-21,Toys,3,451.31,1353.93
North,Store_13,2021-10-10,Home & Kitchen,15,109.61,1644.15
North,Store_16,2021-03-02,Sports,10,241.07,2410.7
North,Store_15,2021-04-17,Home & Kitchen,18,191.99,3455.82
North,Store_5,2021-06-01,Home & Kitchen,19,18.45,350.55
North,Store_15,2021-08-01,Clothing,4,436.61,1746.44
North,Store_2,2021-05-05,Electronics,11,159.3,1752.3000000000002
North,Store_4,2021-04-13,Toys,6,365.88,2195.28
North,Store_15,2020-12-26,Clothing,9,410.79,3697.11
North,Store_3,2021-05-17,Clothing,15,437.34,6560.099999999999
North,Store_16,2021-01-16,Clothing,7,238.09,1666.63
North,Store_12,2021-12-09,Electronics,3,191.57,574.71
North,Store_19,2021-03-17,Electronics,3,420.76,1262.28
North,Store_20,2020-12-03,Home & Kitchen,19,187.59,3564.21
North,Store_20,2020-05-16,Sports,2,328.29,656.58
North,Store_7,2020-08-05,Clothing,12,282.08,3384.96
North,Store_5,2021-10-28,Home & Kitchen,14,59.26,829.64
North,Store_18,2020-03-15,Home & Kitchen,4,388.94,1555.76
North,Store_3,2020-03-20,Home & Kitchen,6,206.99,1241.94
North,Store_16,2021-02-23,Clothing,6,33.25,199.5
North,Store_9,2020-09-23,Clothing,7,127.38,891.66
North,Store_15,2020-07-18,Clothing,1,160.63,160.63
North,Store_2,2021-09-25,Electronics,7,292.92,2050.44
North,Store_3,2020-08-10,Electronics,12,339.34,4072.08
North,Store_4,2020-09-14,Sports,16,406.12,6497.92
North,Store_7,2020-08-25,Home & Kitchen,10,17.39,173.9
North,Store_9,2021-06-09,Sports,2,498.96,997.92
North,Store_3,2020-03-02,Home & Kitchen,12,123.26,1479.12
North,Store_12,2021-01-24,Home & Kitchen,15,339.65,5094.75
North,Store_18,2020-10-05,Home & Kitchen,4,166.2,664.8
North,Store_11,2020-11-09,Sports,18,289.23,5206.14
North,Store_20,2020-11-30,Home & Kitchen,13,170.01,2210.13
North,Store_7,2021-08-19,Toys,2,339.9,679.8
