Region,Store,Date,ProductCategory,UnitsSold,UnitPrice,Revenue
South,Store_7,2020-05-28,Electronics,1,78.87,78.87
South,Store_7,2021-11-21,Home & Kitchen,6,231.7,1390.1999999999998
South,Store_11,2020-11-10,Clothing,16,459.46,7351.36
South,Store_11,2021-10-18,Toys,8,64.1,512.8
South,Store_1,2021-11-07,Clothing,7,433.4,3033.8
South,Store_19,2021-11-24,Sports,12,472.12,5665.4400000000005
South,Store_4,2020-05-19,Electronics,9,365.36,3288.24
South,Store_15,2021-02-06,Electronics,2,274.54,549.08
South,Store_5,2020-08-05,Sports,19,283.37,5384.03
South,Store_6,2020-04-11,Clothing,18,217.63,3917.34
South,Store_5,2021-03-13,Clothing,11,229.28,2522.08
South,Store_13,2021-10-04,Home & Kitchen,11,61.29,674.1899999999999
South,Store_13,2020-08-30,Toys,4,217.31,869.24
South,Store_17,2021-07-16,Clothing,14,351.69,4923.66
South,Store_7,2020-04-05,Clothing,10,341.18,3411.8
South,Store_19,2020-11-19,Electronics,18,376.95,6785.099999999999
South,Store_9,2020-04-12,Clothing,13,259.7,3376.1
South,Store_17,2021-05-16,Electronics,12,287.42,3449.04
South,Store_7,2020-08-08,Clothing,6,302.06,1812.36
South,Store_6,2020-12-20,Toys,4,488.37,1953.48
South,Store_4,2020-06-21,Electronics,4,268.49,1073.96
South,Store_2,2020-07-05,Home & Kitchen,9,146.39,1317.5099999999998
South,Store_3,2021-01-06,Home & Kitchen,5,55.02,275.1
South,Store_18,2021-12-18,Sports,2,236.74,473.48
South,Store_13,2020-06-01,Clothing,8,343.76,2750.08
South,Store_7,2021-07-14,Electronics,11,430.18,4731.9800000000005
South,Store_16,2021-05-25,Electronics,13,326.9,4249.7
South,Store_16,2021-02-26,Toys,2,359.11,718.22
South,Store_15,2020-09-30,Sports,16,446.08,7137.28
South,Store_16,2020-05-06,Electronics,10,371.27,3712.7
South,Store_5,2021-01-10,Sports,12,354.43,4253.16
South,Store_16,2020-11-03,Sports,10,208.91,2089.1
South,Store_15,2020-05-21,Toys,19,429.2,8154.8
South,Store_8,2021-05-26,Toys,2,387.67,775.34
South,Store_7,2021-10-26,Home & Kitchen,14,111.26,1557.64
South,Store_2,2020-07-02,Toys,19,374.88,7122.72
South,Store_4,2020-05-10,Toys,4,307.37,1229.48
South,Store_12,2021-11-30,Toys,11,336.71,3703.81
South,Store_10,2021-02-10,Clothing,18,67.66,1217.88
South,Store_6,2020-07-15,Clothing,6,374.15,2244.9
South,Store_18,2020-05-21,Toys,3,431.11,1293.33
South,Store_17,2021-03-12,Sports,13,335.04,4355.52
South,Store_4,2021-07-02,Sports,18,358.22,6447.960000000001
South,Store_14,2021-10-13,Sports,18,189.26,3406.68
South,Store_13,2020-12-26,Toys,10,89.27,892.6999999999999
South,Store_14,2020-08-03,Sports,13,186.49,2424.37
South,Store_20,2020-09-07,Toys,3,62.26,186.78
South,Store_17,2020-11-15,Home & Kitchen,16,163.49,2615.84
South,Store_2,2020-06-08,Sports,18,145.21,2613.78
South,Store_6,2021-12-03,Home & Kitchen,14,54.39,761.46
South,Store_15,2020-08-02,Sports,12,266.4,3196.8
South,Store_16,2020-04-20,Clothing,3,259.27,777.81
South,Store_14,2021-06-09,Electronics,1,100.76,100.76
South,Store_8,2021-01-28,Toys,4,128.93,515.72
South,Store_12,2020-08-13,Toys,5,195.91,979.55
South,Store_17,2021-12-20,Electronics,13,89.99,1169.87
South,Store_12,2021-05-31,Toys,18,18.38,330.84
South,Store_14,2021-07-01,Toys,16,179.51,2872.16
South,Store_20,2020-07-27,Home & Kitchen,13,6.16,80.08
South,Store_4,2021-11-13,Clothing,19,344.87,6552.53
South,Store_15,2021-07-20,Electronics,6,109.52,657.12
South,Store_2,2021-03-24,Home & Kitchen,4,253.31,1013.24
South,Store_12,2021-01-25,Electronics,19,444.06,8437.14
South,Store_15,2020-07-03,Electronics,13,475.16,6177.08
South,Store_10,2021-10-26,Sports,9,8.29,74.60999999999999
South,Store_10,2021-07-06,Sports,19,162.26,3082.94
South,Store_7,2021-11-09,Electronics,9,495.82,4462.38
South,Store_17,2020-02-04,Toys,8,300.5,2404.0
South,Store_5,2021-09-13,Clothing,8,234.2,1873.6
South,Store_9,2020-06-28,Toys,2,17.65,35.3
South,Store_9,2020-05-01,Clothing,4,187.89,751.56
South,Store_12,2020-12-21,Sports,13,204.36,2656.6800000000003
South,Store_7,2020-03-19,Clothing,12,79.77,957.24
South,Store_11,2020-02-22,Electronics,17,86.12,1464.04
South,Store_9,2021-01-15,Home & Kitchen,3,249.56,748.6800000000001
South,Store_6,2020-11-29,Electronics,11,192.05,2112.55
South,Store_7,2021-11-13,Toys,14,93.76,1312.64
South,Store_5,2021-11-11,Toys,10,429.51,4295.1
South,Store_19,2021-06-08,Sports,11,176.39,1940.29
South,Store_8,2021-04-16,Home & Kitchen,7,483.42,3383.94
South,Store_16,2021-10-25,Sports,15,468.75,7031.25
South,Store_4,2021-06-16,Clothing,17,151.34,2572.78
South,Store_4,2020-04-01,Clothing,2,132.87,265.74
South,Store_11,2021-10-02,Home & Kitchen,7,219.84,1538.88
South,Store_17,2020-08-20,Electronics,12,98.51,1182.12
South,Store_12,2020-12-07,Toys,18,34.16,614.8799999999999
South,Store_14,2021-01-17,Sports,11,207.46,2282.06
South,Store_17,2020-10-27,Sports,15,46.55,698.25
South,Store_18,2020-06-04,Toys,10,144.31,1443.1
South,Store_18,2021-12-11,Clothing,19,418.21,7945.99
South,Store_5,2020-08-08,Clothing,2,91.62,183.24
South,Store_17,2021-09-14,Electronics,7,442.69,3098.83
South,Store_12,2020-12-15,Sports,17,431.39,7333.63
South,Store_14,2021-08-04,Clothing,1,355.31,355.31
South,Store_18,2021-02-27,Clothing,2,460.6,921.2
South,Store_13,2021-03-26,Home & Kitchen,4,443.07,1772.28
South,Store_8,2021-10-10,Electronics,3,479.45,1438.35
South,Store_1,2020-02-03,Electronics,14,391.37,5479.18
South,Store_8,2020-05-24,Clothing,14,103.37,1447.18
South,Store_12,2021-07-10,Home & Kitchen,9,70.0,630.0
South,Store_5,2020-06-24,Home & Kitchen,11,249.88,2748.68
South,Store_5,2020-12-03,Clothing,14,201.94,2827.16
South,Store_11,2020-04-05,Electronics,3,77.08,231.24
South,Store_16,2021-04-19,Home & Kitchen,8,269.23,2153.84
South,Store_19,2020-01-07,Electronics,12,381.61,4579.32
South,Store_8,2021-08-22,Home & Kitchen,5,392.55,1962.75
South,Store_18,2020-05-05,Home & Kitchen,9,39.47,355.23
South,Store_12,2021-04-07,Sports,10,419.86,4198.6
South,Store_19,2021-10-22,Toys,2,363.35,726.7
South,Store_17,2021-02-04,Toys,17,292.85,4978.450000000001
South,Store_20,2020-11-13,Clothing,9,78.77,708.93
South,Store_3,2020-09-15,Toys,2,25.19,50.38
South,Store_17,2020-07-16,Electronics,10,374.92,3749.2
South,Store_1,2021-12-09,Home & Kitchen,2,466.32,932.64
South,Store_1,2021-04-06,Clothing,10,158.33,1583.3000000000002
South,Store_16,2020-02-12,Clothing,15,248.6,3729.0
South,Store_6,2021-02-01,Clothing,15,331.01,4965.15
South,Store_14,2020-05-16,Home & Kitchen,7,219.41,1535.87
South,Store_11,2021-03-24,Sports,4,29.55,118.2
South,Store_20,2020-01-14,Sports,8,43.89,351.12
South,Store_12,2021-04-13,Toys,18,281.34,5064.12
South,Store_20,2021-08-28,Toys,15,319.09,4786.349999999999
South,Store_16,2020-03-28,Electronics,11,77.87,856.57
South,Store_6,2020-10-12,Home & Kitchen,4,393.8,1575.2
South,Store_12,2021-09-27,Sports,11,306.8,3374.8
South,Store_13,2020-01-06,Sports,2,450.8,901.6
South,Store_11,2021-09-29,Toys,8,371.32,2970.56
South,Store_16,2021-07-01,Electronics,10,322.41,3224.1000000000004
South,Store_4,2020-10-01,Sports,12,22.28,267.36
South,Store_1,2021-01-24,Toys,6,457.94,2747.64
South,Store_3,2020-01-06,Toys,3,154.62,463.86
South,Store_14,2021-04-26,Electronics,12,410.74,4928.88
South,Store_16,2021-03-03,Electronics,15,141.41,2121.15
South,Store_13,2021-02-13,Electronics,3,425.73,1277.19
South,Store_3,2020-10-17,Toys,7,397.81,2784.67
South,Store_1,2021-07-25,Clothing,13,180.42,2345.46
South,Store_6,2020-08-26,Sports,6,323.64,1941.84
South,Store_13,2020-03-09,Sports,11,322.93,3552.23
South,Store_8,2020-11-19,Sports,1,350.97,350.97
South,Store_20,2021-09-07,Clothing,2,30.86,61.72
South,Store_19,2020-03-02,Home & Kitchen,5,229.25,1146.25
South,Store_4,2020-04-16,Toys,19,203.18,3860.42
South,Store_19,2021-08-01,Clothing,7,253.27,1772.89
South,Store_1,2020-09-13,Electronics,4,52.58,210.32
South,Store_1,2021-02-05,Toys,7,97.01,679.07
South,Store_9,2020-06-25,Home & Kitchen,7,322.98,2260.86
South,Store_19,2020-08-12,Electronics,18,412.97,7433.460000000001
South,Store_19,2020-12-19,Sports,17,393.68,6692.56
South,Store_1,2021-11-15,Electronics,5,228.79,1143.95
South,Store_14,2021-03-04,Sports,15,9.35,140.25
South,Store_8,2021-03-10,Home & Kitchen,14,85.37,1195.18
South,Store_6,2021-04-04,Sports,3,153.76,461.28
South,Store_20,2020-01-29,Home & Kitchen,2,379.15,758.3
South,Store_8,2021-06-16,Electronics,5,117.46,587.3
South,Store_12,2021-11-15,Toys,17,61.9,1052.3
South,Store_2,2020-06-17,Toys,19,476.17,9047.23
South,Store_4,2020-09-06,Home & Kitchen,2,185.96,371.92
South,Store_12,2020-05-10,Toys,4,469.05,1876.2
South,Store_8,2021-07-21,Toys,3,465.52,1396.56
South,Store_9,2021-04-21,Home & Kitchen,9,129.89,1169.0099999999998
South,Store_17,2021-03-01,Home & Kitchen,18,274.44,4939.92
South,Store_11,2020-07-28,Electronics,19,269.9,5128.099999999999
South,Store_17,2020-05-29,Toys,14,145.61,2038.54
South,Store_10,2021-10-08,Electronics,17,404.76,6880.92
South,Store_5,2021-12-19,Clothing,12,361.98,4343.76
South,Store_10,2021-01-18,Home & Kitchen,9,299.94,2699.46
South,Store_20,2021-12-09,Sports,14,471.18,6596.52
South,Store_3,2021-01-12,Electronics,6,224.08,1344.48
South,Store_4,2020-03-04,Electronics,7,228.75,1601.25
South,Store_13,2020-05-10,Toys,3,109.52,328.56
South,Store_8,2021-07-09,Sports,14,58.6,820.4
South,Store_7,2021-05-09,Toys,19,170.96,3248.24
South,Store_16,2021-07-27,Home & Kitchen,4,366.68,1466.72
South,Store_4,2021-04-08,Home & Kitchen,17,57.87,983.79
South,Store_14,2020-03-26,Toys,3,170.07,510.21
South,Store_11,2021-01-03,Electronics,16,292.94,4687.04
South,Store_16,2020-03-03,Sports,12,64.92,779.04
South,Store_6,2020-07-03,Electronics,5,314.07,1570.35
South,Store_6,2021-08-11,Electronics,9,294.64,2651.76
South,Store_10,2020-12-18,Home & Kitchen,14,186.75,2614.5
South,Store_19,2020-10-03,Toys,15,354.58,5318.7
South,Store_12,2020-04-21,Electronics,2,146.15,292.3
South,Store_3,2020-08-12,Electronics,4,181.08,724.32
South,Store_6,2021-12-12,Home & Kitchen,2,451.9,903.8
South,Store_8,2021-11-20,Toys,16,316.63,5066.08
South,Store_20,2020-02-18,Electronics,19,186.18,3537.42
South,Store_6,2021-07-08,Toys,8,350.83,2806.64
South,Store_20,2020-08-20,Toys,8,108.59,868.72
South,Store_18,2020-02-17,Electronics,6,308.36,1850.16
South,Store_10,2020-01-27,Home & Kitchen,2,247.66,495.32
South,Store_4,2020-11-02,Toys,1,484.71,484.71
South,Store_1,2020-07-31,Sports,13,37.11,482.43
South,Store_13,2021-02-12,Sports,2,424.07,848.14
South,Store_7,2020-08-26,Clothing,9,235.67,2121.03
South,Store_2,2020-01-29,Sports,7,196.11,1372.77
South,Store_6,2021-06-10,Clothing,18,101.2,1821.6
South,Store_16,2020-02-15,Electronics,7,369.03,2583.21
South,Store_18,2021-02-19,Electronics,3,244.55,733.6500000000001
South,Store_10,2021-04-23,Home & Kitchen,3,384.72,1154.16
South,Store_12,2021-09-29,Sports,5,476.77,2383.85
South,Store_19,2020-05-01,Electronics,2,467.14,934.28
South,Store_12,2020-09-20,Electronics,14,251.24,3517.36
South,Store_9,2021-05-18,Sports,19,130.09,2471.71
South,Store_18,2021-01-22,Home & Kitchen,6,312.13,1872.78
South,Store_20,2020-12-05,Toys,7,239.03,1673.21
South,Store_3,2021-09-13,Sports,5,457.11,2285.55
South,Store_16,2020-09-23,Electronics,16,36.89,590.24
South,Store_17,2021-06-04,Toys,13,33.95,441.35
South,Store_10,2021-06-22,Toys,3,283.6,850.8000000000001
South,Store_14,2020-01-26,Clothing,8,171.17,1369.36
South,Store_8,2021-09-28,Electronics,4,19.72,78.88
South,Store_7,2020-06-21,Sports,10,170.66,1706.6
South,Store_16,2021-03-13,Clothing,8,239.22,1913.76
South,Store_10,2020-11-27,Clothing,17,497.35,8454.95
South,Store_6,2020-02-01,Toys,6,368.19,2209.14
South,Store_17,2020-05-18,Toys,14,140.82,1971.48
South,Store_6,2021-10-01,Home & Kitchen,13,236.07,3068.91
South,Store_5,2020-03-04,Clothing,14,62.65,877.1
South,Store_14,2020-05-20,Clothing,18,184.45,3320.1
South,Store_15,2021-07-28,Home & Kitchen,19,402.57,7648.83
South,Store_7,2020-04-03,Toys,2,140.7,281.4
South,Store_9,2020-04-05,Clothing,4,296.74,1186.96
South,Store_5,2020-01-06,Home & Kitchen,17,86.66,1473.22
South,Store_20,2021-08-15,Home & Kitchen,6,474.1,2844.6000000000004
South,Store_1,2020-06-02,Toys,4,456.44,1825.76
South,Store_3,2020-03-01,Toys,14,60.53,847.4200000000001
South,Store_9,2021-12-22,Sports,11,70.41,774.51
South,Store_10,2020-08-23,Electronics,18,286.07,5149.26
South,Store_15,2020-03-25,Home & Kitchen,1,78.94,78.94
South,Store_15,2021-01-27,Home & Kitchen,4,299.41,1197.64
South,Store_15,2020-08-15,Toys,1,38.37,38.37
South,Store_13,2021-08-07,Clothing,13,94.09,1223.17
South,Store_19,2020-05-24,Home & Kitchen,14,254.55,3563.7000000000003
South,Store_19,2020-07-05,Clothing,1,134.64,134.64
South,Store_15,2021-12-27,Sports,9,237.82,2140.38
South,Store_16,2021-09-04,Home & Kitchen,11,279.57,3075.27
South,Store_10,2020-11-01,Clothing,8,270.6,2164.8
South,Store_12,2020-02-27,Clothing,2,220.1,440.2
South,Store_16,2021-10-07,Clothing,2,403.53,807.06
South,Store_10,2021-02-11,Sports,4,434.38,1737.52
South,Store_20,2021-12-04,Toys,15,240.19,3602.85
South,Store_20,2021-02-09,Home & Kitchen,16,404.12,6465.92
South,Store_4,2020-04-19,Sports,15,40.27,604.0500000000001
South,Store_1,2021-04-19,Electronics,12,220.42,2645.04
South,Store_15,2020-01-08,Clothing,7,380.1,2660.7000000000003
South,Store_1,2021-10-15,Clothing,4,311.88,1247.52
South,Store_19,2021-08-14,Toys,6,22.62,135.72
South,Store_9,2021-02-24,Clothing,13,473.16,6151.08
South,Store_16,2021-07-05,Home & Kitchen,5,250.57,1252.85
South,Store_15,2020-05-16,Clothing,17,266.49,4530.33
South,Store_5,2021-03-06,Home & Kitchen,15,111.95,1679.25
South,Store_2,2020-06-20,Electronics,15,347.22,5208.3
South,Store_13,2020-11-17,Clothing,6,7.72,46.32
South,Store_4,2021-04-04,Sports,8,448.72,3589.76
South,Store_6,2020-01-14,Home & Kitchen,6,378.4,2270.4
South,Store_7,2021-11-06,Home & Kitchen,12,377.06,4524.72
South,Store_9,2020-11-24,Home & Kitchen,3,230.89,692.67
South,Store_19,2021-12-22,Home & Kitchen,11,496.32,5459.52
South,Store_12,2021-01-06,Clothing,15,148.67,2230.05
South,Store_3,2020-09-26,Clothing,12,366.27,4395.24
South,Store_20,2020-01-31,Home & Kitchen,5,27.13,135.65
South,Store_7,2020-09-01,Sports,19,334.23,6350.370000000001
South,Store_10,2020-07-25,Home & Kitchen,17,473.36,8047.12
South,Store_16,2021-05-15,Toys,16,483.61,7737.76
South,Store_14,2020-02-18,Electronics,6,110.37,662.22
South,Store_3,2021-04-28,Sports,19,224.44,4264.36
South,Store_19,2021-04-30,Sports,1,416.33,416.33
South,Store_14,2020-12-03,Home & Kitchen,9,468.47,4216.2300000000005
South,Store_14,2021-06-04,Sports,12,437.58,5250.96
South,Store_14,2020-02-21,Electronics,17,277.78,4722.259999999999
South,Store_11,2020-12-02,Sports,14,126.77,1774.78
South,Store_3,2020-05-29,Home & Kitchen,3,498.17,1494.51
South,Store_13,2021-08-06,Electronics,5,235.69,1178.45
South,Store_15,2021-04-22,Sports,10,207.67,2076.7
South,Store_11,2021-10-30,Toys,5,337.72,1688.6
South,Store_11,2020-06-29,Home & Kitchen,7,417.38,2921.66
South,Store_10,2021-12-16,Sports,5,376.13,1880.65
South,Store_19,2020-07-28,Clothing,17,324.6,5518.200000000001
South,Store_17,2021-08-06,Electronics,10,450.88,4508.8
South,Store_14,2020-12-09,Toys,15,126.81,1902.15
South,Store_15,2020-11-06,Home & Kitchen,19,238.56,4532.64
South,Store_10,2021-05-13,Sports,2,311.9,623.8
South,Store_2,2020-12-18,Toys,15,486.64,7299.599999999999
South,Store_2,2021-05-24,Electronics,7,52.85,369.95
South,Store_15,2020-11-01,Toys,16,214.07,3425.12
South,Store_19,2020-10-24,Home & Kitchen,7,459.23,3214.61
South,Store_6,2021-07-15,Clothing,9,15.47,139.23000000000002
South,Store_14,2021-05-20,Clothing,11,59.74,657.14
South,Store_8,2021-01-05,Toys,10,77.61,776.1
South,Store_20,2021-06-23,Home & Kitchen,3,487.05,1461.15
South,Store_1,2021-06-11,Toys,17,434.71,7390.07
South,Store_18,2020-03-01,Clothing,2,329.72,659.44
South,Store_13,2021-11-14,Electronics,19,54.28,1031.32
South,Store_19,2020-12-20,Clothing,15,106.59,1598.85
South,Store_18,2020-04-21,Sports,4,210.18,840.72
South,Store_16,2020-04-20,Sports,1,330.45,330.45
South,Store_10,2020-05-12,Toys,4,263.53,1054.12
South,Store_1,2020-04-12,Electronics,19,131.68,2501.92
South,Store_18,2020-11-25,Home & Kitchen,12,242.54,2910.48
South,Store_4,2021-01-25,Sports,12,462.49,5549.88
South,Store_15,2020-11-22,Clothing,7,90.94,636.5799999999999
South,Store_6,2020-01-10,Home & Kitchen,17,408.84,6950.28
South,Store_14,2021-08-20,Electronics,6,358.77,2152.62
South,Store_15,2020-08-16,Electronics,18,35.53,639.54
South,Store_9,2020-12-21,Electronics,2,34.68,69.36
South,Store_2,2020-06-18,Clothing,18,200.93,3616.74
South,Store_10,2021-02-05,Electronics,12,127.72,1532.64
South,Store_2,2020-05-19,Toys,16,433.08,6929.28
South,Store_14,2020-12-05,Sports,8,85.3,682.4
South,Store_11,2021-08-20,Sports,3,333.2,999.6
South,Store_14,2020-08-16,Home & Kitchen,13,229.48,2983.24
South,Store_10,2020-08-23,Clothing,9,389.5,3505.5
South,Store_17,2020-04-18,Sports,11,106.75,1174.25
South,Store_14,2020-07-31,Home & Kitchen,19,210.95,4008.05
South,Store_2,2021-11-17,Home & Kitchen,15,393.12,5896.8
South,Store_3,2020-10-02,Electronics,7,96.13,672.91
South,Store_7,2021-01-07,Electronics,12,120.88,1450.56
South,Store_3,2020-05-12,Clothing,10,440.77,4407.7
South,Store_7,2021-11-25,Clothing,13,115.01,1495.13
South,Store_4,2020-04-26,Home & Kitchen,9,54.74,492.66
South,Store_2,2021-02-04,Home & Kitchen,3,190.87,572.61
South,Store_8,2021-07-19,Electronics,11,9.55,105.05
South,Store_14,2020-05-05,Electronics,12,234.72,2816.64
South,Store_1,2021-07-28,Electronics,2,206.33,412.66
South,Store_6,2021-12-07,Home & Kitchen,10,419.92,4199.2
South,Store_10,2020-07-29,Sports,13,110.8,1440.4
South,Store_18,2021-09-28,Toys,15,474.22,7113.3
South,Store_17,2021-06-27,Sports,8,153.02,1224.16
South,Store_7,2020-03-07,Electronics,15,334.07,5011.05
South,Store_18,2021-08-20,Home & Kitchen,2,324.0,648.0
South,Store_8,2021-08-04,Electronics,6,425.08,2550.48
South,Store_14,2021-12-15,Home & Kitchen,4,98.59,394.36
South,Store_7,2021-12-24,Clothing,6,452.7,2716.2
South,Store_12,2020-02-04,Electronics,8,269.5,2156.0
South,Store_16,2020-11-29,Toys,18,166.88,3003.84
South,Store_6,2020-10-17,Toys,4,89.35,357.4
South,Store_8,2020-05-02,Toys,19,221.58,4210.02
South,Store_5,2021-09-01,Electronics,4,118.95,475.8
South,Store_8,2021-10-28,Sports,7,293.31,2053.17
South,Store_11,2021-11-11,Electronics,17,327.37,5565.29
South,Store_8,2020-11-20,Toys,7,288.36,2018.52
South,Store_4,2020-07-01,Clothing,16,377.97,6047.52
South,Store_15,2021-12-09,Toys,9,56.92,512.28
South,Store_2,2020-01-05,Home & Kitchen,19,302.23,5742.370000000001
South,Store_11,2020-09-16,Sports,13,449.31,5841.03
South,Store_2,2020-01-07,Electronics,6,6.03,36.18
South,Store_19,2020-07-31,Sports,14,118.27,1655.78
South,Store_17,2020-10-21,Clothing,5,239.36,1196.8000000000002
South,Store_6,2021-02-09,Electronics,15,101.91,1528.65
South,Store_13,2021-03-14,Electronics,4,153.0,612.0
South,Store_3,2020-02-08,Toys,7,287.62,2013.34
South,Store_20,2020-12-15,Home & Kitchen,6,50.76,304.56
South,Store_7,2021-05-01,Toys,14,399.73,5596.22
South,Store_9,2021-06-02,Clothing,2,333.81,667.62
South,Store_6,2020-10-21,Home & Kitchen,14,267.79,3749.06
South,Store_3,2021-11-19,Electronics,17,81.75,1389.75
South,Store_16,2021-04-30,Toys,16,479.68,7674.88
South,Store_17,2020-08-03,Electronics,12,100.79,1209.48
South,Store_19,2020-11-10,Clothing,15,464.55,6968.25
South,Store_3,2021-02-24,Sports,15,321.94,4829.1
South,Store_17,2020-08-27,Toys,12,176.05,2112.6000000000004
South,Store_20,2021-01-09,Home & Kitchen,2,231.14,462.28
South,Store_9,2021-04-22,Electronics,1,433.3,433.3
South,Store_18,2020-05-23,Home & Kitchen,1,380.51,380.51
South,Store_14,2021-05-04,Sports,12,271.94,3263.28
South,Store_6,2021-01-07,Sports,6,498.01,2988.06
South,Store_18,2020-07-01,Clothing,4,178.85,715.4
South,Store_14,2021-09-18,Clothing,8,102.44,819.52
South,Store_7,2021-07-05,Electronics,3,356.4,1069.1999999999998
South,Store_12,2021-09-24,Electronics,6,387.14,2322.84
South,Store_20,2020-11-23,Clothing,9,466.9,4202.099999999999
South,Store_18,2020-04-06,Home & Kitchen,8,429.3,3434.4
South,Store_14,2020-02-15,Clothing,10,81.9,819.0
South,Store_3,2020-12-07,Sports,19,16.76,318.44000000000005
South,Store_13,2021-03-12,Sports,16,423.83,6781.28
South,Store_13,2020-10-13,Home & Kitchen,6,299.73,1798.38
South,Store_9,2021-03-16,Electronics,18,375.8,6764.400000000001
South,Store_18,2020-11-22,Toys,3,462.06,1386.18
South,Store_7,2020-08-24,Home & Kitchen,8,122.78,982.24
South,Store_5,2020-08-06,Home & Kitchen,7,147.11,1029.77
South,Store_17,2020-10-11,Clothing,13,26.3,341.90000000000003
South,Store_10,2020-10-01,Clothing,2,182.9,365.8
South,Store_4,2021-08-14,Home & Kitchen,14,117.53,1645.42
South,Store_16,2020-07-23,Clothing,18,25.81,464.58
South,Store_9,2021-12-19,Toys,3,423.11,1269.33
South,Store_14,2020-04-14,Sports,5,430.87,2154.35
South,Store_10,2021-06-24,Electronics,15,398.49,5977.35
South,Store_9,2020-05-10,Sports,16,388.55,6216.8
South,Store_15,2021-11-22,Clothing,19,369.87,7027.53
South,Store_20,2021-12-04,Home & Kitchen,19,12.95,246.05
South,Store_8,2021-01-15,Home & Kitchen,1,111.95,111.95
South,Store_4,2020-12-04,Sports,4,458.3,1833.2
South,Store_17,2020-08-17,Sports,5,16.78,83.9
South,Store_6,2020-07-03,Home & Kitchen,10,376.36,3763.6
South,Store_7,2020-04-14,Clothing,11,170.6,1876.6
South,Store_12,2020-04-12,Toys,7,224.33,1570.3100000000002
South,Store_19,2021-07-13,Sports,2,252.08,504.16
South,Store_4,2020-10-09,Toys,19,182.4,3465.6
South,Store_7,2021-02-14,Sports,3,45.17,135.51
South,Store_3,2021-07-22,Toys,11,490.9,5399.9
South,Store_15,2020-11-08,Toys,15,80.75,1211.25
South,Store_11,2021-03-13,Sports,13,132.77,1726.0100000000002
South,Store_7,2020-04-24,Home & Kitchen,10,215.41,2154.1
South,Store_6,2020-09-20,Clothing,7,8.14,56.98
South,Store_12,2021-04-04,Sports,15,330.01,4950.15
South,Store_13,2020-09-23,Home & Kitchen,8,443.11,3544.88
South,Store_19,2020-02-15,Home & Kitchen,11,400.97,4410.67
South,Store_9,2021-08-12,Sports,9,275.19,2476.71
South,Store_14,2021-06-01,Home & Kitchen,10,357.02,3570.2
South,Store_15,2020-12-13,Electronics,4,336.62,1346.48
South,Store_19,2021-10-10,Toys,7,380.27,2661.89
South,Store_11,2020-12-09,Sports,2,471.06,942.12
South,Store_11,2020-03-18,Home & Kitchen,11,24.75,272.25
South,Store_5,2020-05-27,Toys,6,148.2,889.1999999999999
South,Store_1,2020-02-07,Clothing,4,58.6,234.4
South,Store_9,2020-05-26,Electronics,11,491.86,5410.46
South,Store_10,2020-11-10,Sports,12,158.61,1903.32
South,Store_19,2020-07-12,Clothing,12,320.31,3843.72
South,Store_18,2020-10-13,Clothing,4,71.71,286.84
South,Store_10,2020-10-14,Sports,11,408.56,4494.16
South,Store_17,2020-01-17,Electronics,19,323.0,6137.0
South,Store_11,2020-12-25,Electronics,9,33.15,298.35
South,Store_15,2020-06-06,Home & Kitchen,5,447.94,2239.7
South,Store_6,2020-07-18,Home & Kitchen,3,245.32,735.96
South,Store_7,2021-09-05,Sports,17,128.3,2181.1000000000004
South,Store_17,2020-04-08,Home & Kitchen,12,68.67,824.04
South,Store_15,2021-08-16,Electronics,7,410.04,2870.28
South,Store_2,2020-05-05,Sports,3,203.47,610.41
South,Store_19,2021-11-14,Toys,6,380.17,2281.02
South,Store_17,2021-03-13,Electronics,11,359.77,3957.47
South,Store_16,2021-04-24,Clothing,5,297.41,1487.0500000000002
South,Store_17,2021-02-04,Home & Kitchen,6,320.83,1924.98
South,Store_10,2020-03-22,Electronics,2,436.22,872.44
South,Store_16,2020-10-30,Clothing,14,201.17,2816.38
South,Store_11,2021-01-25,Electronics,10,367.27,3672.7
South,Store_19,2020-01-07,Electronics,6,17.48,104.88
South,Store_18,2021-02-25,Sports,13,216.74,2817.62
South,Store_13,2021-01-28,Electronics,17,444.7,7559.9
South,Store_12,2020-07-07,Toys,3,242.22,726.66
South,Store_18,2020-04-30,Electronics,16,22.36,357.76
South,Store_2,2021-09-12,Sports,1,265.63,265.63
South,Store_6,2021-10-07,Toys,12,475.22,5702.64
South,Store_3,2021-09-08,Home & Kitchen,5,297.99,1489.95
South,Store_5,2020-07-31,Toys,18,27.39,493.02
South,Store_20,2020-02-23,Clothing,1,14.95,14.95
South,Store_18,2021-02-25,Electronics,4,482.03,1928.12
South,Store_20,2021-08-31,Electronics,3,353.84,1061.52
South,Store_13,2020-12-12,Toys,11,431.59,4747.49
South,Store_1,2020-06-27,Toys,3,296.17,888.51
South,Store_11,2020-07-31,Electronics,13,187.78,2441.14
South,Store_14,2020-01-26,Toys,11,122.64,1349.04
South,Store_12,2021-07-09,Electronics,3,67.14,201.42
South,Store_2,2021-02-09,Sports,17,200.84,3414.28
South,Store_7,2020-11-16,Toys,19,282.3,5363.7
South,Store_12,2021-10-11,Toys,3,255.47,766.41
South,Store_4,2020-04-10,Toys,19,154.89,2942.91
South,Store_7,2020-07-13,Sports,8,88.05,704.4
South,Store_16,2021-07-27,Home & Kitchen,5,49.53,247.65
