id,value1,category
6208,1.0822661596494096,B
6209,0.042569645285094174,D
6210,-0.5869133310724626,B
6211,-1.9481761426993474,C
6212,-0.34099134183754815,B
6213,-0.35465364118910186,D
6214,0.7333459271075988,A
6215,1.3222188601370484,D
6216,-1.2185709387096413,C
6217,0.8016905514723288,A
6218,-0.9687362481878595,C
6219,1.1493378330270185,D
6220,-0.43679554242536506,A
6221,0.5572790849717166,C
6222,1.5488294710799988,B
6223,-1.7036701767333193,C
6224,0.14685858037088262,B
6225,1.5773946464083306,D
6226,0.7791216392920984,B
6227,2.16594135870896,C
6228,-0.4962480662521354,B
6229,1.0852104656357173,B
6230,0.7184401910974756,A
6231,0.050588290848761285,C
6232,-1.0123195580299629,A
6233,0.2237323629479778,C
6234,1.933760101849998,B
6235,1.2498808106032613,B
6236,0.48841607940668996,D
6237,-0.4939172436775977,B
6238,-1.4075125184609847,C
6239,-0.1990298495603428,A
6240,-0.9089871057218523,A
6241,-0.3559097896430043,C
6242,1.1026279359998135,A
6243,1.2252410581163378,C
6244,1.0871775583313619,B
6245,0.5441542266812232,A
6246,-0.5297963539231236,C
6247,0.43899801685158213,D
6248,-1.7267080611678622,A
6249,1.1040460553011129,C
6250,-1.0993429170481905,A
6251,1.3341365490398447,D
6252,-0.6335446421738192,C
6253,2.2331142243452624,A
6254,-0.2638579714662669,C
6255,-0.11569719704194129,A
6256,0.7624002299100847,D
6257,-1.3418661188698369,C
6258,0.21859975879078447,C
6259,-1.0052830715697354,A
6260,0.6768507529542582,D
6261,0.4997563736124674,A
6262,0.22433020318041666,D
6263,1.2361823288542846,A
6264,0.14349703364798405,C
6265,-2.194766455975974,B
6266,-0.7532163043354444,A
6267,-0.9595815581646646,A
6268,0.6633858890718461,C
6269,-0.20235995532477027,C
6270,-0.6430290604299908,A
6271,-0.8134525307527809,B
6272,-0.3416174339398486,A
6273,0.4218400632613349,C
6274,0.889506683333059,A
6275,0.03750630038018906,D
6276,-0.4428788648581078,D
6277,0.03925138210219114,C
6278,-1.2110996236851879,D
6279,-0.4579227970731722,B
6280,1.4286129575470832,D
6281,1.0722044286829022,D
6282,2.236463345235761,C
6283,-0.7332018625168136,C
6284,2.6002426850592717,C
6285,-0.5068512430010673,B
6286,-0.6531524096667718,B
6287,0.29699761486522214,D
6288,0.49130364744312427,B
6289,0.194240427205954,C
6290,-0.07757471735919494,C
6291,2.0618263705376596,C
6292,-1.1979435061813966,B
6293,-1.0965492771662704,D
6294,0.21283793323708614,A
6295,-0.0973059747623655,B
6296,0.05091344911020246,C
6297,2.3178815243852484,D
6298,1.671679120015502,D
6299,0.6432677271477474,C
6300,-0.7658654798486603,D
6301,0.2551034199886166,B
6302,-1.7418290174092543,B
6303,-0.8488428411293358,A
6304,0.7497497188050298,C
6305,-0.9394742584377891,B
6306,-0.6140592272313378,A
6307,0.22421538352263748,D
6308,-2.937463744259392,B
6309,0.21262906787004454,B
6310,0.3135212753027017,D
6311,0.5678259589675223,D
6312,1.6826602010071563,A
6313,-0.5162865457554292,A
6314,-0.20585482238017727,C
6315,-0.785945336538163,B
6316,-0.6208847932359114,C
6317,-0.7223044012835274,D
6318,-0.7193372043802427,B
6319,-1.9608685912437815,D
6320,-1.1417084573085818,A
6321,0.7958766570675326,C
6322,-0.3401833594159576,C
6323,-0.49215018207458716,D
6324,-0.434961893281206,A
6325,0.3137913019448359,A
6326,-1.3271640405053853,D
6327,0.910619885120802,B
6328,-2.0794861336991963,A
6329,1.0177873555958747,C
6330,0.42667455952086397,B
6331,-2.0590798648674995,D
6332,0.08656648826207419,B
6333,0.3999687285935595,D
6334,-1.194173510174019,C
6335,-0.06559648650084896,D
6336,-1.5167351855231848,D
6337,0.8678766870097324,B
6338,0.7040355048960237,D
6339,-0.014163012350528777,A
6340,-2.5513373254736926,C
6341,-0.05910461997617113,D
6342,-0.17826329916026015,A
6343,-0.6721311174649418,B
6344,-1.4577360658270877,A
6345,-0.8415273842237053,C
6346,-0.49242809783198666,C
6347,-0.1054591281349323,A
6348,0.658706538870541,D
6349,0.6277594032459713,A
6350,0.20270577833974518,A
6351,-1.0286164615355475,A
6352,0.19985949628023417,A
6353,0.6571788346094488,C
6354,0.6904782210017195,C
6355,0.9589516245309764,D
6356,-2.322067212821355,D
6357,-1.4431536115672177,B
6358,-0.3931055427962684,D
6359,0.7838269167989452,C
6360,0.843107950041669,A
6361,-0.6274953486848044,C
6362,2.080205334209153,B
6363,-1.862349752130039,D
6364,-0.3251871788881274,C
6365,0.6918599127217205,B
6366,-0.46446719074814286,C
6367,-0.9389165089121744,A
6368,1.2123388232174341,B
6369,-0.13056053615631213,D
6370,0.21230900631627972,D
6371,1.20128791552022,D
6372,-0.7994313179164698,C
6373,0.20286838040995925,B
6374,-0.41531517453555555,B
6375,-1.1983783895688784,C
6376,1.0681349394918451,C
6377,0.5389846443138595,A
6378,0.2846174345264811,B
6379,0.08254857726366621,D
6380,1.4062007351140284,C
6381,-2.580359254916256,A
6382,-0.2879975828832158,C
6383,-1.454150994407183,B
6384,0.24241492942570664,A
6385,1.2237983362262665,A
6386,-0.8512283233407373,D
6387,1.526587247820197,C
6388,0.3694509881536074,C
6389,0.7817362707465177,B
6390,0.8075862325037932,A
6391,0.3952428111918188,B
6392,-0.9362884948331062,C
6393,-0.724719706421419,B
6394,-0.03280132932161837,D
6395,-0.47161325454779146,D
6396,0.5637686757494066,C
6397,-2.2679273207219155,B
6398,0.3426539880894986,B
6399,-0.09796723995393905,B
6400,-0.24024461361799276,C
6401,-0.0963036711591959,C
6402,-2.1943864404475404,D
6403,0.6942761699234782,B
6404,0.0291213991378954,B
6405,2.4530354495868987,B
6406,0.7187931794351817,A
6407,0.21339128871480978,D
6408,-1.0874561899760997,D
6409,-0.887341867941216,A
6410,-0.9403047897118247,B
6411,1.9221187248486025,D
6412,-0.8266971974897975,A
6413,-1.5223638522754468,A
6414,0.922024119108855,D
6415,0.8729629568951746,B
6416,-0.10054993106396554,A
6417,0.9404553588470518,D
6418,0.27493815627849266,D
6419,-1.2735220633487838,C
6420,2.1069966758276797,C
6421,-2.214957209956303,C
6422,-0.3422880567415478,C
6423,1.4668304546263493,D
6424,1.970290892751104,C
6425,-0.9250925270352908,D
6426,-0.006071414989279461,C
6427,-0.9882918450026477,C
6428,1.4887702595483001,D
6429,0.2804108947650684,C
6430,-0.34891086315475534,A
6431,0.554252567766071,B
6432,-1.5422412360567748,A
6433,-1.2575305514606978,C
6434,0.2715023661013969,A
6435,1.290228516501209,A
6436,-0.24654063629468503,B
6437,0.34247919127902204,A
6438,-1.0304328288328488,C
6439,1.7649422182992365,D
6440,0.8475595245949956,B
6441,1.3346787956686799,B
6442,1.6747332580168426,B
6443,-0.23688098396763266,D
6444,-0.35570146013162723,B
6445,-2.0324966384499588,D
6446,-0.44283495423498304,D
6447,0.6714438721316504,B
6448,1.084361280614793,B
6449,0.276468526412299,B
6450,-0.11554810629686285,A
6451,0.9883730887830765,A
6452,0.41129398872058964,D
6453,-0.6270067384306889,D
6454,-0.1460562567580521,D
6455,0.27293078744825616,B
6456,-1.0989434598189471,B
6457,-2.757263833596162,B
6458,0.7561358389551298,B
6459,-0.9827683232759896,B
6460,0.9108489257873575,C
6461,0.6604135306947423,D
6462,-0.1289324432482793,D
6463,1.8280123704960982,C
6464,0.6759609742353437,B
6465,-0.3519555265051284,D
6466,1.6215261487252561,B
6467,-1.0882657851962851,C
6468,-2.527136403339082,B
6469,-0.3571330515578177,C
6470,0.9479765636846699,A
6471,0.4368820288388053,A
6472,-0.271728523710022,D
6473,0.6993663800698726,C
6474,-0.7780221526416755,C
6475,-1.1863687279890351,A
6476,-0.5583704870477547,D
6477,-0.7359765921987453,A
6478,-1.0251901336342566,C
6479,-0.16389042149506358,D
6480,1.2510455272548788,C
6481,-0.31725427965014696,A
6482,-0.9209413173554014,D
6483,-0.537823772908343,D
6484,-0.22435703492866188,A
6485,0.5573434841280575,C
6486,0.7788372765216196,A
6487,1.7665656075093943,C
6488,-0.564811786188606,A
6489,0.5073568871481223,D
6490,-0.18775844500344466,D
6491,-1.0030902447427,D
6492,0.0020168157457024984,D
6493,-2.2090637678844134,A
6494,-0.3919711229589427,D
6495,-0.08929348781007022,D
6496,-0.276807544162505,C
6497,-0.7382921926969573,A
6498,0.47816868959591813,B
6499,-0.5271230769997999,D
6500,-0.8565163120709253,C
6501,-0.011488623972467336,C
6502,-0.3409680908192544,A
6503,0.922036951083735,B
6504,0.4548239243482385,A
6505,1.110510375825875,C
6506,-0.8540458904718234,A
6507,-0.5342380854601222,B
6508,-0.1587235874720433,B
6509,0.3786576417746077,A
6510,1.622563851236421,D
6511,-2.4055118762196313,A
6512,-0.9667271511497655,C
6513,0.7057707783787116,B
6514,0.21687713639159203,B
6515,-1.8539066900620018,D
6516,-1.3120891748636234,C
6517,-1.1653204350748734,C
6518,-0.5374455061163184,B
6519,-0.49514442650548346,A
6520,0.6106092724342541,C
6521,1.4650699247390098,A
6522,0.283345353104557,D
6523,0.003410025157831458,C
6524,-0.4601605030672941,C
6525,-0.7077453970778768,A
6526,-0.16198914771018186,A
6527,-0.3710734667363888,D
6528,1.2191070664470174,A
6529,1.480641854482826,D
6530,-1.0868707763258796,B
6531,-2.0648706770723284,D
6532,-0.9124275742458683,A
6533,-1.9892864253129983,A
6534,0.8951463232613702,A
6535,0.8109661577018795,C
6536,0.7963710422867679,A
6537,0.7626373014173109,C
6538,0.6699028457457997,D
6539,1.309994176397603,A
6540,0.1779273529912581,B
6541,0.39801032784840545,C
6542,-0.22236299805073814,A
6543,0.7420292889023117,D
6544,-2.405760675918574,B
6545,0.7425398542784474,D
6546,0.7739811683391216,A
6547,1.8070101701545858,D
6548,-1.3846661279854628,A
6549,0.18800146196735876,A
6550,-0.19095134267420058,D
6551,-1.5174037906317621,D
6552,1.2443371001180035,C
6553,0.44248220141260464,D
6554,0.7484818418584028,B
6555,-1.835957377793975,B
6556,-1.0961536226911246,D
6557,-0.5201159788363277,D
6558,-0.4773720461680928,C
6559,-2.121389437738579,C
6560,-0.7915535352459059,D
6561,-0.16877134767715027,D
6562,-0.3899119171614999,C
6563,0.2895978943422921,D
6564,-0.35112152776041206,A
6565,-1.3487813207004762,C
6566,-0.09302394640653792,D
6567,0.3696572074671277,C
6568,-0.3927856511189148,A
6569,0.15125558294352323,B
6570,2.94498431433153,A
6571,1.6288179239483112,A
6572,-0.34641857123013464,A
6573,-1.0187661143912987,C
6574,0.13466202334460298,A
6575,-0.14070555054752298,B
6576,-0.26097697575845186,D
6577,0.8170487647644864,B
6578,0.07375385226872973,B
6579,0.5982130074233405,C
6580,0.1496602997469059,A
6581,2.7200852095681354,D
6582,-1.6137838979445145,A
6583,1.5230054858256123,A
6584,-2.3850162301234015,D
6585,0.9167109096522877,D
6586,-1.0846986481899286,A
6587,0.18354284544519733,A
6588,1.8487994901222462,C
6589,0.3989471200756416,C
6590,0.8919633166515367,C
6591,1.2315006778891622,C
6592,-0.02341413227844507,B
6593,-0.7482023521153448,C
6594,0.14879526773852908,D
6595,0.4381481566535265,D
6596,0.3836541976859163,B
6597,1.5491355639242037,A
6598,-0.7265835129048497,B
6599,0.9751958636803378,C
6600,-1.2847875053883473,B
6601,2.104185399561649,B
6602,0.22725706422364075,B
6603,-1.1291662995896679,B
6604,-0.28133196679405964,A
6605,-0.7394167002632538,A
6606,-2.5843211060629168,B
6607,-1.1766476332674232,A
6608,0.9712014395008011,C
6609,-1.2400222508521728,B
6610,0.6785711739648246,A
6611,0.7806016699981727,C
6612,0.9310101620143304,D
6613,0.23080284251850572,B
6614,-0.9521868089784413,B
6615,-1.056937911132964,A
6616,0.010104482521081188,D
6617,1.2908110981906968,A
6618,0.8434351687877378,A
6619,-1.0314128711681816,C
6620,-1.3817199457004616,D
6621,-0.05707179291745567,C
6622,0.4098027484713886,D
6623,0.7228523799373101,C
6624,-0.16194162360791914,C
6625,-0.1127954876096737,C
6626,-1.3605377018233114,A
6627,1.6959845625747247,A
6628,-0.10191522897930472,C
6629,1.0857456874785387,C
6630,-0.19306234075136142,B
6631,0.5130358565254225,A
6632,0.20266678875342356,C
6633,0.7818601560811875,B
6634,-0.5955974932625577,D
6635,0.1939072555616788,B
6636,-0.2461180773160258,B
6637,-0.2952911095355083,A
6638,1.1024921486137167,D
6639,0.44191074152353144,A
6640,-1.1785167041632658,B
6641,-0.134037083506252,A
6642,-0.3758517534463561,D
6643,0.11655549093003506,D
6644,-1.1369833901626811,C
6645,0.9722950651936768,A
6646,0.1699508767431862,B
6647,-1.1497621457857978,D
6648,-0.5577647376440564,C
6649,2.4325557952462247,C
6650,2.0300634919584053,D
6651,0.31721804501582285,C
6652,1.0420549635808671,B
6653,1.3970027098612108,A
6654,-1.3860317359019871,C
6655,0.6756493293435152,C
6656,-0.20880225039090536,B
6657,0.0416123283631559,B
6658,-0.3647925771859086,A
6659,-1.3826622502167707,A
6660,0.032714204793316555,D
6661,-1.7300449023799596,D
6662,-0.6120365364668351,C
6663,1.1658670873076948,C
6664,0.7848782203299636,B
6665,-0.5333843476071675,D
6666,1.3701926125505917,B
6667,-0.6063991996349276,A
6668,-0.9086736871846268,C
6669,2.2848853302707384,C
6670,0.6883058259293033,A
6671,0.6623967340377361,D
6672,0.8888964457154626,B
6673,0.5443738550693713,A
6674,-0.726520721797761,B
6675,-0.6869467945945568,C
6676,0.33590936350427353,B
6677,0.48849534390640004,B
6678,0.9215206430138925,B
6679,-0.10963349997937602,B
6680,1.8479670851231473,A
6681,-1.3251535177999016,B
6682,1.9301359757059389,B
6683,1.4032901129500692,D
6684,0.3269095362060437,D
6685,0.30691210294503823,D
6686,-0.24513675615069563,A
6687,-0.8169812739992421,D
6688,-0.4496933098666305,D
6689,0.4065041856757995,B
6690,2.240693090544537,A
6691,0.8854416073404392,B
6692,-1.4401488875480524,C
6693,-0.9977304837873231,A
6694,0.9404314912886612,D
6695,0.027680127731041927,D
6696,-1.0297243933103732,A
6697,-0.9591946467923509,B
6698,-1.191047033057983,B
6699,1.7555153630162292,B
6700,-0.04579424130534837,C
6701,-0.01537701493608274,A
6702,-0.34240439344732554,C
6703,-0.602462174637156,D
6704,-1.5076104180697425,B
6705,0.31682596652439293,D
6706,1.298970497579551,A
6707,-0.3437852950843531,B
6708,0.36006077115384844,D
6709,1.147426320047613,B
6710,0.8276595697488809,D
6711,-0.7948626175175966,C
6712,-0.32148591809012256,D
6713,0.14994677607860293,C
6714,1.691505952956353,D
6715,1.244288294980641,B
6716,-0.11172304347134349,A
6717,-1.8866000447690825,D
6718,-0.06527657869104743,D
6719,-0.8484117649346752,C
6720,0.9157932882539401,C
6721,-0.8810159006979162,C
6722,-0.6766892681445648,D
6723,0.07175400592041001,D
6724,-0.09436621757108904,B
6725,-0.8810151328348127,D
6726,1.5139248773101284,D
6727,-1.0652790225008075,D
6728,-3.0692068276648734,D
6729,-1.7233544787896764,B
6730,0.2145391542223588,C
6731,-0.07616856427302457,C
6732,-1.6524933261754637,D
6733,-1.859108210035569,A
6734,0.006444660264567242,B
6735,1.443519910704387,B
6736,0.4387893345319667,C
6737,-0.8295137797474803,C
6738,0.4456272773125388,B
6739,-0.8297645255627835,B
6740,-2.284616434840181,C
6741,0.3067142312539191,B
6742,0.23849757748399839,B
6743,0.9313440989763242,D
6744,0.7382942822920601,C
6745,-0.027383546855021177,A
6746,0.7648501693980018,B
6747,-0.8317270934916193,A
6748,-1.410857188963551,C
6749,-1.7982787988372757,B
6750,-0.698158821423419,C
6751,0.6069019496873579,B
6752,0.8501870159132905,B
6753,-0.8509014805122276,C
6754,0.43836698350315273,B
6755,0.6248464053105803,A
6756,0.873945059683544,C
6757,0.3806868391438992,C
6758,-0.9634509901797953,D
6759,-0.10533134817624856,C
6760,-1.0504844212253188,C
6761,-1.217318809092748,D
6762,1.471010786313247,B
6763,0.6670583528001175,D
6764,0.025738588452280574,B
6765,-0.9211399861982571,C
6766,-0.5374246145778315,B
6767,-0.03704553655025197,C
6768,0.9016005009550551,B
6769,0.6242956551819356,B
6770,-0.00501487416500378,D
6771,0.8383492342817724,B
6772,-0.6565697206443094,C
6773,1.8286083373238289,D
6774,0.5789019173470068,D
6775,-2.317783077316895,B
6776,-0.5858536525840047,B
6777,-0.3403774135340839,D
6778,1.7211940319924826,D
6779,-0.04036452587514208,B
6780,-0.0005720349163747062,D
6781,0.983725097774658,D
6782,1.1704605011884177,B
6783,-2.055056377587167,D
6784,0.5990749895138272,D
6785,-1.3058104841443867,C
6786,-0.1033330091132578,D
6787,-0.33169018185148463,C
6788,0.9040453153509733,B
6789,2.9563987666970024,B
6790,-1.584759039251543,A
6791,0.4970963481091027,B
6792,1.2656636417815874,A
6793,-0.18202344261958292,B
6794,-0.6379039265118598,D
6795,1.7642017769246012,B
6796,-0.3535215514982474,B
6797,-0.3904646778287373,A
6798,0.08192365030529682,B
6799,-0.4960451830229948,B
6800,0.6401004742721146,D
6801,-1.1532803946129482,A
6802,-0.7206152472335907,C
6803,-0.4024859978470197,B
6804,0.7426590024974361,B
6805,0.6694399532440719,C
6806,1.4347843360013606,A
6807,-0.3065627363425871,A
6808,0.36791063536836194,B
6809,1.268154292001083,D
6810,0.06545271019930145,C
6811,0.8345687911579447,C
6812,-1.1156514047930455,C
6813,0.8476576688231832,D
6814,0.23857126495691836,B
6815,-0.4635876246941962,C
6816,-1.1457544091711325,C
6817,-0.018750841099802837,D
6818,0.5387160590759229,C
6819,0.25486798959397927,D
6820,-0.09157715603359945,C
6821,1.0684789209003418,D
6822,1.0852134715578825,D
6823,-0.8394084061386715,A
6824,-0.1809697272158754,A
6825,-0.39243068137909093,C
6826,0.14509379080967208,D
6827,-0.05870845680493687,D
6828,0.6864700752900589,B
6829,-1.041767904586915,C
6830,0.2963407736757129,B
6831,2.950795686344631,C
6832,-1.925068139148948,C
6833,-0.14335708513734768,D
6834,-1.186373571526562,A
6835,0.18666557492485286,C
6836,0.9594634459187452,D
6837,0.31744821545312796,A
6838,1.4533431681473237,A
6839,0.5670638099985329,B
6840,1.3095489222361876,D
6841,0.1332997228919365,D
6842,-0.9662900678535449,D
6843,0.35976515256371316,A
6844,0.16027821352123459,A
6845,0.207173567785424,D
6846,0.8496370803407791,B
6847,-0.7209706399448671,B
6848,0.11893598346593716,A
6849,-0.7544926640654569,A
6850,0.8743216886117584,A
6851,-0.668168392414731,D
6852,0.33833954406441624,D
6853,-1.1891311720915034,C
6854,-0.020724087806338262,A
6855,0.36009689498953656,B
6856,1.0823883437261015,D
6857,0.4390854744737148,B
6858,0.6673156112247908,D
6859,-0.19295472328952074,D
6860,-0.04514190555504794,A
6861,-0.4575970853321496,D
6862,0.2687020765507362,A
6863,0.5414130754668174,B
6864,0.5603662494023803,B
6865,0.4634231333943394,C
6866,1.297806356847649,A
6867,-0.23090957028002293,B
6868,1.712177026802007,A
6869,0.24842765359160943,C
6870,-0.7386830366632035,D
6871,0.3304316669243451,B
6872,-0.057805761674759856,B
6873,-0.030582788924638227,D
6874,0.9412934634210716,C
6875,-0.5984822339206792,B
6876,-0.9803550240951523,B
6877,0.20702078768536344,A
6878,-0.6550219154568017,A
6879,0.13201748064336877,D
6880,0.790021876756803,D
6881,-1.3689039570782306,C
6882,0.9380483982640455,D
6883,0.48473135379405496,B
6884,0.24333969168547884,D
6885,-1.4307051972621485,B
6886,-1.0672822001588467,D
6887,-0.7570881434918421,C
6888,-0.47501052597558235,B
6889,0.08076917008981778,D
6890,1.2956811543494335,B
6891,0.5300829312296075,D
6892,-0.42463481893200783,D
6893,-0.600746567457596,A
6894,1.3769871522704034,B
6895,0.4140109583585451,D
6896,1.0277614960263626,A
6897,-0.8248613843788873,A
6898,0.257110747176871,A
6899,-0.7096899935103032,C
6900,-0.15200265994415643,C
6901,-0.6228904340536274,C
6902,-0.14009813622041362,D
6903,-0.1943059718279962,D
6904,-1.3681164235339733,C
6905,-1.1639925581657329,A
6906,0.43082369850194985,D
6907,0.13390693908334175,D
6908,-0.8116710012931109,B
6909,-0.5282785400845595,A
6910,0.4628006284791898,C
6911,1.3132368927127924,B
6912,0.8331752837274283,A
6913,-0.2018923016812237,C
6914,0.09331082127552175,C
6915,-1.0099724440591364,D
6916,0.4170527224201579,C
6917,0.43320809442141806,C
6918,-0.2000631473010724,C
6919,-0.48192479696009727,A
6920,0.05267559467482103,A
6921,0.5904321509887832,A
6922,0.41948768757965516,C
6923,1.438053867513789,A
6924,-0.20916700790659085,D
6925,0.14054924808668126,A
6926,0.8455461447568036,A
6927,-0.1576862374496733,B
6928,0.7914052892916892,B
6929,0.5603117349434806,A
6930,0.6225966143911382,D
6931,-0.6495120928454484,A
6932,1.6057735424225166,A
6933,-1.4565155752067793,A
6934,-0.159246711356188,C
6935,0.9452735873374505,A
6936,-1.1509324202009454,B
6937,1.1862341679545783,B
6938,-0.9232008788683962,D
6939,-1.4868230555043551,C
6940,1.2887068569720181,B
6941,-0.5039800526138359,D
6942,-0.9293570940183379,D
6943,1.4114164158624198,C
6944,-1.3048023482540123,C
6945,-0.5259607274517634,B
6946,0.14749256950246573,A
6947,-0.6388627074833266,B
6948,-0.4544603295696204,C
6949,1.6006818349954324,C
6950,1.8981077366688022,C
6951,1.295222719563133,A
6952,-0.6770508701809396,B
6953,-0.034313247545439525,B
6954,0.042440770135508586,C
6955,0.05936653572380818,C
6956,0.11252828915448944,C
6957,0.1721530411394349,B
6958,0.2323742896163014,A
6959,1.0071391189050438,B
6960,1.1618843909681862,B
6961,2.073810589437553,C
6962,-1.5517368505731626,A
6963,0.579292555576571,A
6964,-1.5301367698028485,D
6965,-0.9412553832484578,D
6966,1.5477662265647627,C
6967,-0.15888666552949837,A
6968,-0.514124689679728,C
6969,-0.16075779409348975,C
6970,0.5885755307209505,B
6971,0.7499521455767931,D
6972,-1.0819777171660403,D
6973,0.28675811438297694,A
6974,-0.8426261860312148,D
6975,-0.44664349350875915,B
6976,-0.7166017954711743,A
6977,1.5151894661777392,B
6978,-0.3630546371754677,A
6979,-1.2952378585916415,A
6980,0.22331305993433367,D
6981,0.7022958165659997,B
6982,1.2997991684402541,A
6983,-0.21858859850677986,C
6984,-0.3559314120562791,C
6985,0.9324097751399443,A
6986,-1.1729715722974332,A
6987,0.8698990657903873,D
6988,0.35153126861258743,D
6989,0.5347394636101277,B
6990,0.5843375267298728,A
6991,-0.9044496911332494,D
6992,0.2044183079364338,B
6993,-1.1293611736724576,B
6994,1.072630088776037,B
6995,-0.5822884336372125,A
6996,1.2378179000905758,C
6997,0.28936776897836136,A
6998,-1.00458367408904,C
6999,-1.032532359327127,C
7000,-0.9010717929767612,D
7001,-0.5148781639034627,D
7002,0.4178542398903599,B
7003,-2.0488327587590907,C
7004,-0.98974438834615,A
7005,-0.3382941895532951,B
7006,1.5038265027762627,D
7007,-0.25820895131257615,A
7008,-0.1545956417824247,D
7009,-1.6558270256983303,D
7010,-0.09355458630972056,C
7011,-1.0900810076467862,C
7012,0.7780081759964306,D
7013,2.168953917143037,B
7014,0.5874821470270757,D
7015,-1.1014442155661777,D
7016,0.6476220758912674,A
7017,-0.8646058847556326,B
7018,-0.31915400222320733,B
7019,0.13791101167619,B
7020,1.2473257791957864,A
7021,0.10516138102194872,A
7022,0.5986577447095577,A
7023,0.06652346504501853,C
7024,0.6185915726464108,A
7025,-0.10275153647081395,C
7026,1.2281802918159905,B
7027,-1.4339200768321307,D
7028,-0.7613863647301842,B
7029,-1.1129081866222268,C
7030,-0.6932907786286131,A
7031,-0.9792848440196051,D
7032,0.4943834060614626,B
7033,-0.6510017459079749,B
7034,-0.03641300330021114,B
7035,-0.5350659688127838,A
7036,-0.7569305523643012,B
7037,0.10019488781709911,B
7038,-1.3082509744933704,B
7039,-1.0891142916606622,B
7040,-1.6640189229355347,A
7041,-0.7002798797619749,A
7042,-0.0759274001219628,A
7043,1.1599098614759071,C
7044,-0.8365039305724737,B
7045,1.5821044126723052,B
7046,-0.12717983073781813,B
7047,0.4336561379391885,D
7048,0.16940849103817449,B
7049,0.5724648423426227,A
7050,1.8298932276447775,A
7051,1.4186510635368088,D
7052,-0.977627778359643,D
7053,-0.41956681894077835,B
7054,0.4297143377766913,C
7055,-1.0633278593756592,B
7056,0.3911823483175026,C
7057,-0.07478593890424948,C
7058,-0.9993607679742841,D
7059,0.344402998355128,C
7060,0.9736811548346255,D
7061,-0.9430867656153578,A
7062,1.602595195671311,A
7063,0.23761577386859725,A
7064,-0.1281956803902633,D
7065,0.39232255543090505,C
7066,-2.5928939852939323,A
7067,0.7752914630566483,D
7068,0.26491677403306363,D
7069,-0.45675722022691345,C
7070,0.3371549757801669,B
7071,0.40493377877369674,C
7072,-1.0609476498012358,C
7073,0.09369399919658661,A
7074,-1.5922925410999131,B
7075,1.8138062360765954,C
7076,-0.10345769879784678,A
7077,-0.30524108484693124,B
7078,-1.4047080028363064,D
7079,-0.3657502327869561,D
7080,-0.09727457054167257,C
7081,0.27513649837061943,B
7082,-1.5588892716479097,C
7083,-0.36878757736353346,B
7084,0.7465646519241211,D
7085,0.32795365141883737,A
7086,0.1500969624745362,B
7087,0.6712778984413997,C
7088,-0.39802134706240005,A
7089,-0.8001051311776851,C
7090,-0.553788858223019,A
7091,0.7133117199557338,A
7092,0.890694859025176,A
7093,0.004502263252034723,C
7094,-0.9853961683635116,B
7095,-0.17827892095951375,C
7096,0.9238131512835102,B
7097,0.7145440763794181,D
7098,-1.0212540078375918,C
7099,0.2322989690424053,C
7100,-0.15491655469784385,D
7101,-0.39999338820160385,C
7102,-2.6583871321800365,C
7103,-1.0034289632412885,B
7104,1.389283785358844,C
7105,-0.07135174845166047,D
7106,0.138888104640411,B
7107,-0.09676225819646757,C
7108,0.40311530041265625,B
7109,0.6281491958388069,C
7110,0.5679972560882051,D
7111,1.181980787216631,A
7112,0.4587058503559116,B
7113,1.7037754857785852,B
7114,1.5106275918115086,B
7115,0.01881478732935029,A
7116,-1.2132136320823685,A
7117,-1.1595398899368647,D
7118,-0.9960440932105543,C
7119,0.1820143094899794,B
7120,-1.2581967067386817,B
7121,-0.010906274032399228,C
7122,1.2203755697044505,C
7123,0.6200797978430743,A
7124,-0.2033996226014052,B
7125,-0.059779610141329056,C
7126,-1.1121650700931296,B
7127,0.36987986790356947,B
7128,0.2429883175916833,D
7129,-1.4556867003249072,B
7130,0.20459576646890704,C
7131,0.23629756579607422,A
7132,-0.20865627255886257,D
7133,-0.8186010086781196,C
7134,-0.27206544647653147,A
7135,-0.5458545150969967,B
7136,-1.2913903140323828,B
7137,1.2412921434032849,A
7138,1.4953358154713354,B
7139,-0.22142815602736465,C
7140,0.5088971133321114,A
7141,-1.547735978149264,B
7142,-0.7341091188982758,B
7143,-0.06178478431772264,D
7144,-0.9167001562053412,D
7145,1.7482943935941868,A
7146,0.6113579540674926,D
7147,0.12447158073792924,B
7148,-1.7654695539820346,D
7149,-0.8131557377781068,B
7150,-0.22667215251062883,B
7151,-0.24331645292329118,D
7152,-0.95866183461804,D
7153,-0.3598257296360893,D
7154,-0.1786702085435437,B
7155,-1.8549595862159667,C
7156,0.48282021956679255,B
7157,-0.2374148170584595,A
7158,-0.22348495095111606,C
7159,-0.7928117951661668,B
7160,-0.008800357099601258,D
7161,-0.11383859531372116,D
7162,-1.1613033573136253,B
7163,0.5579746366050922,D
7164,-1.1964149802902049,B
7165,1.2761022680718384,D
7166,-0.5428506654782764,C
7167,-0.7676082261225106,A
7168,-2.038021518676712,C
7169,-0.8374180884798325,A
7170,1.807692736203531,C
7171,0.6725514999562507,C
7172,-0.4143821899474408,C
7173,0.01905879241766077,B
7174,0.6254170942331229,A
7175,-0.28203254027276925,D
7176,0.8748767270333812,C
7177,-0.5163023830236222,C
7178,-1.0898655065153362,B
